locus_tag,gene_name,chrom,start,end,strand,promoter_start,promoter_end
STBHUCCB_RS11500,uspG,NC_016832.1,2315273,2315701,+,2314973,2315322
STBHUCCB_RS11505,STBHUCCB_RS11505,NC_016832.1,2315769,2316536,-,2316486,2316835
STBHUCCB_RS11510,STBHUCCB_RS11510,NC_016832.1,2316536,2317093,-,2317043,2317392
STBHUCCB_RS11515,STBHUCCB_RS11515,NC_016832.1,2317090,2319369,-,2319319,2319668
STBHUCCB_RS11525,tnpA,NC_016832.1,2320198,2320656,-,2320606,2320955
STBHUCCB_RS27490,STBHUCCB_RS27490,NC_016832.1,2320613,2320795,-,2320745,2321094
STBHUCCB_RS11530,ahpF,NC_016832.1,2320966,2322531,-,2322481,2322830
STBHUCCB_RS11535,ahpC,NC_016832.1,2322773,2323336,-,2323286,2323635
STBHUCCB_RS11540,dsbG,NC_016832.1,2323776,2324522,+,2323476,2323825
STBHUCCB_RS11545,citR,NC_016832.1,2324839,2325741,+,2324539,2324888
STBHUCCB_RS11550,STBHUCCB_RS11550,NC_016832.1,2325907,2327142,+,2325607,2325956
STBHUCCB_RS11555,STBHUCCB_RS11555,NC_016832.1,2327115,2327732,+,2326815,2327164
STBHUCCB_RS11560,STBHUCCB_RS11560,NC_016832.1,2327733,2328893,-,2328843,2329192
STBHUCCB_RS11565,STBHUCCB_RS11565,NC_016832.1,2329020,2330108,+,2328720,2329069
STBHUCCB_RS11570,STBHUCCB_RS11570,NC_016832.1,2330144,2330341,-,2330291,2330640
STBHUCCB_RS11575,cstA,NC_016832.1,2330405,2332510,-,2332460,2332809
STBHUCCB_RS11580,entH,NC_016832.1,2332692,2333105,-,2333055,2333404
STBHUCCB_RS11585,entA,NC_016832.1,2333108,2333863,-,2333813,2334162
STBHUCCB_RS11590,STBHUCCB_RS11590,NC_016832.1,2333863,2334720,-,2334670,2335019
STBHUCCB_RS11595,entE,NC_016832.1,2334734,2336344,-,2336294,2336643
STBHUCCB_RS11600,entC,NC_016832.1,2336354,2337529,-,2337479,2337828
STBHUCCB_RS11605,fepB,NC_016832.1,2337837,2338793,+,2337537,2337886
STBHUCCB_RS11610,entS,NC_016832.1,2338856,2340100,-,2340050,2340399
STBHUCCB_RS11615,fepD,NC_016832.1,2340211,2341218,+,2339911,2340260
STBHUCCB_RS11620,fepG,NC_016832.1,2341218,2342207,+,2340918,2341267
STBHUCCB_RS11625,fepC,NC_016832.1,2342204,2342998,+,2341904,2342253
STBHUCCB_RS11635,entF,NC_016832.1,2344437,2348321,-,2348271,2348620
STBHUCCB_RS11640,STBHUCCB_RS11640,NC_016832.1,2348318,2348536,-,2348486,2348835
STBHUCCB_RS11645,fes,NC_016832.1,2348567,2349781,-,2349731,2350080
STBHUCCB_RS11650,STBHUCCB_RS11650,NC_016832.1,2349970,2352225,+,2349670,2350019
STBHUCCB_RS11655,entD,NC_016832.1,2352272,2352976,+,2351972,2352321
STBHUCCB_RS11660,STBHUCCB_RS11660,NC_016832.1,2352988,2354106,+,2352688,2353037
STBHUCCB_RS11665,STBHUCCB_RS11665,NC_016832.1,2354173,2354421,+,2353873,2354222
STBHUCCB_RS11670,STBHUCCB_RS11670,NC_016832.1,2354427,2354768,-,2354718,2355067
STBHUCCB_RS11675,STBHUCCB_RS11675,NC_016832.1,2355057,2355638,+,2354757,2355106
STBHUCCB_RS11680,STBHUCCB_RS11680,NC_016832.1,2355638,2356006,+,2355338,2355687
STBHUCCB_RS11685,nfsB,NC_016832.1,2356103,2356756,+,2355803,2356152
STBHUCCB_RS11690,STBHUCCB_RS11690,NC_016832.1,2357111,2359081,-,2359031,2359380
STBHUCCB_RS11695,STBHUCCB_RS11695,NC_016832.1,2359392,2360639,+,2359092,2359441
STBHUCCB_RS11700,pheP,NC_016832.1,2360681,2362075,-,2362025,2362374
STBHUCCB_RS11710,rclC,NC_016832.1,2363655,2364215,-,2364165,2364514
STBHUCCB_RS11715,rclB,NC_016832.1,2364228,2364464,-,2364414,2364763
STBHUCCB_RS11720,rclA,NC_016832.1,2364621,2365946,-,2365896,2366245
STBHUCCB_RS11725,rclR,NC_016832.1,2366162,2367016,+,2365862,2366211
STBHUCCB_RS11740,STBHUCCB_RS11740,NC_016832.1,2367576,2367821,+,2367276,2367625
STBHUCCB_RS11745,STBHUCCB_RS11745,NC_016832.1,2368224,2368586,+,2367924,2368273
STBHUCCB_RS11750,STBHUCCB_RS11750,NC_016832.1,2368583,2369509,+,2368283,2368632
STBHUCCB_RS11755,gtrC1,NC_016832.1,2369490,2371142,+,2369190,2369539
STBHUCCB_RS27820,STBHUCCB_RS27820,NC_016832.1,2371528,2371746,+,2371228,2371577
STBHUCCB_RS11770,STBHUCCB_RS11770,NC_016832.1,2372311,2372387,-,2372337,2372686
STBHUCCB_RS11775,fimW,NC_016832.1,2372642,2373238,+,2372342,2372691
STBHUCCB_RS11780,STBHUCCB_RS11780,NC_016832.1,2373400,2373711,+,2373100,2373449
STBHUCCB_RS11785,fimY,NC_016832.1,2373730,2374452,+,2373430,2373779
STBHUCCB_RS11790,fimZ,NC_016832.1,2375056,2375688,+,2374756,2375105
STBHUCCB_RS11795,sfmF,NC_016832.1,2375734,2376252,-,2376202,2376551
STBHUCCB_RS11800,fimH,NC_016832.1,2376262,2377269,-,2377219,2377568
STBHUCCB_RS11805,STBHUCCB_RS11805,NC_016832.1,2377284,2379896,-,2379846,2380195
STBHUCCB_RS11810,fimC,NC_016832.1,2379927,2380619,-,2380569,2380918
STBHUCCB_RS11815,fimI,NC_016832.1,2380663,2381196,-,2381146,2381495
STBHUCCB_RS11820,fimA,NC_016832.1,2381271,2381825,-,2381775,2382124
STBHUCCB_RS11825,folD,NC_016832.1,2382372,2383238,+,2382072,2382421
STBHUCCB_RS11830,ybcJ,NC_016832.1,2383240,2383452,+,2382940,2383289
STBHUCCB_RS11835,STBHUCCB_RS11835,NC_016832.1,2383536,2384084,+,2383236,2383585
STBHUCCB_RS11840,cysS,NC_016832.1,2384175,2385560,-,2385510,2385859
STBHUCCB_RS11845,ppiB,NC_016832.1,2385733,2386227,+,2385433,2385782
STBHUCCB_RS11850,lpxH,NC_016832.1,2386230,2386952,+,2385930,2386279
STBHUCCB_RS11855,purE,NC_016832.1,2387070,2387579,+,2386770,2387119
STBHUCCB_RS11860,purK,NC_016832.1,2387576,2388643,+,2387276,2387625
STBHUCCB_RS11865,STBHUCCB_RS11865,NC_016832.1,2388684,2389577,-,2389527,2389876
STBHUCCB_RS11870,STBHUCCB_RS11870,NC_016832.1,2389581,2390390,-,2390340,2390689
STBHUCCB_RS11875,STBHUCCB_RS11875,NC_016832.1,2390402,2391661,-,2391611,2391960
STBHUCCB_RS11880,STBHUCCB_RS11880,NC_016832.1,2391671,2393335,-,2393285,2393634
STBHUCCB_RS11885,allD,NC_016832.1,2393651,2394700,+,2393351,2393700
STBHUCCB_RS11890,allC,NC_016832.1,2394722,2395957,+,2394422,2394771
STBHUCCB_RS11895,allE,NC_016832.1,2395968,2396753,+,2395668,2396017
STBHUCCB_RS11900,glxK,NC_016832.1,2396832,2397980,-,2397930,2398279
STBHUCCB_RS11905,STBHUCCB_RS11905,NC_016832.1,2398003,2399301,-,2399251,2399600
STBHUCCB_RS11910,allB,NC_016832.1,2399360,2400721,-,2400671,2401020
STBHUCCB_RS11920,STBHUCCB_RS11920,NC_016832.1,2402350,2403597,-,2403547,2403896
STBHUCCB_RS11925,glxR,NC_016832.1,2403663,2404541,-,2404491,2404840
STBHUCCB_RS11930,hyi,NC_016832.1,2404642,2405418,-,2405368,2405717
STBHUCCB_RS11935,gcl,NC_016832.1,2405431,2407212,-,2407162,2407511
STBHUCCB_RS11940,allR,NC_016832.1,2407297,2408115,-,2408065,2408414
STBHUCCB_RS11950,allS,NC_016832.1,2408902,2409828,+,2408602,2408951
STBHUCCB_RS11955,mnmH,NC_016832.1,2409898,2410992,+,2409598,2409947
STBHUCCB_RS11960,STBHUCCB_RS11960,NC_016832.1,2411031,2411690,-,2411640,2411989
STBHUCCB_RS11965,sfbB,NC_016832.1,2411683,2412699,-,2412649,2412998
STBHUCCB_RS11970,STBHUCCB_RS11970,NC_016832.1,2412736,2413566,-,2413516,2413865
STBHUCCB_RS11975,STBHUCCB_RS11975,NC_016832.1,2413823,2414956,-,2414906,2415255
STBHUCCB_RS11980,ybbP,NC_016832.1,2415142,2417556,-,2417506,2417855
STBHUCCB_RS11985,ybbA,NC_016832.1,2417553,2418239,-,2418189,2418538
STBHUCCB_RS11990,tesA,NC_016832.1,2418210,2418824,+,2417910,2418259
STBHUCCB_RS11995,STBHUCCB_RS11995,NC_016832.1,2418979,2419749,+,2418679,2419028
STBHUCCB_RS12000,cnoX,NC_016832.1,2419809,2420663,+,2419509,2419858
STBHUCCB_RS12005,fetB,NC_016832.1,2420749,2421528,-,2421478,2421827
STBHUCCB_RS12010,fetA,NC_016832.1,2421515,2422192,-,2422142,2422491
STBHUCCB_RS12015,STBHUCCB_RS12015,NC_016832.1,2422339,2423256,+,2422039,2422388
STBHUCCB_RS12020,STBHUCCB_RS12020,NC_016832.1,2423253,2423705,+,2422953,2423302
STBHUCCB_RS12025,cueR,NC_016832.1,2423706,2424122,-,2424072,2424421
STBHUCCB_RS12030,copA,NC_016832.1,2424232,2426733,+,2423932,2424281
STBHUCCB_RS12035,STBHUCCB_RS12035,NC_016832.1,2427087,2427923,+,2426787,2427136
STBHUCCB_RS12040,STBHUCCB_RS12040,NC_016832.1,2428000,2428794,+,2427700,2428049
STBHUCCB_RS12045,ybaK,NC_016832.1,2428995,2429474,+,2428695,2429044
STBHUCCB_RS12055,STBHUCCB_RS12055,NC_016832.1,2431415,2432635,+,2431115,2431464
STBHUCCB_RS12060,ybaL,NC_016832.1,2432850,2434526,+,2432550,2432899
STBHUCCB_RS12065,gsk,NC_016832.1,2434575,2435879,-,2435829,2436178
STBHUCCB_RS12070,aes,NC_016832.1,2436032,2437003,+,2435732,2436081
STBHUCCB_RS12075,hemH,NC_016832.1,2437000,2437962,-,2437912,2438261
STBHUCCB_RS12080,adk,NC_016832.1,2438192,2438836,-,2438786,2439135
STBHUCCB_RS12085,htpG,NC_016832.1,2439351,2441225,-,2441175,2441524
STBHUCCB_RS12090,recR,NC_016832.1,2441336,2441941,-,2441891,2442240
STBHUCCB_RS12095,STBHUCCB_RS12095,NC_016832.1,2441941,2442270,-,2442220,2442569
STBHUCCB_RS12100,dnaX,NC_016832.1,2442316,2444244,-,2444194,2444543
STBHUCCB_RS12105,apt,NC_016832.1,2444358,2444909,-,2444859,2445208
STBHUCCB_RS12110,STBHUCCB_RS12110,NC_016832.1,2445062,2445439,-,2445389,2445738
STBHUCCB_RS12120,rsmS,NC_016832.1,2446049,2446216,+,2445749,2446098
STBHUCCB_RS12125,STBHUCCB_RS12125,NC_016832.1,2446286,2447209,+,2445986,2446335
STBHUCCB_RS12130,mscK,NC_016832.1,2447251,2450613,-,2450563,2450912
STBHUCCB_RS12135,acrR,NC_016832.1,2450732,2451385,-,2451335,2451684
STBHUCCB_RS12140,acrA,NC_016832.1,2451527,2452720,+,2451227,2451576
STBHUCCB_RS12145,acrB,NC_016832.1,2452743,2455892,+,2452443,2452792
STBHUCCB_RS12150,tomB,NC_016832.1,2456388,2456762,+,2456088,2456437
STBHUCCB_RS12155,STBHUCCB_RS12155,NC_016832.1,2456790,2457008,+,2456490,2456839
STBHUCCB_RS12160,maa,NC_016832.1,2457187,2457738,+,2456887,2457236
STBHUCCB_RS12165,STBHUCCB_RS12165,NC_016832.1,2457856,2458326,+,2457556,2457905
STBHUCCB_RS12170,ykgO,NC_016832.1,2458382,2458522,-,2458472,2458821
STBHUCCB_RS12175,STBHUCCB_RS12175,NC_016832.1,2458528,2458788,-,2458738,2459087
STBHUCCB_RS12180,STBHUCCB_RS12180,NC_016832.1,2459013,2460563,+,2458713,2459062
STBHUCCB_RS24670,ffs,NC_016832.1,2460613,2460709,-,2460659,2461008
STBHUCCB_RS12185,STBHUCCB_RS12185,NC_016832.1,2460794,2461183,+,2460494,2460843
STBHUCCB_RS12190,STBHUCCB_RS12190,NC_016832.1,2461216,2461785,-,2461735,2462084
STBHUCCB_RS12195,tesB,NC_016832.1,2462000,2462860,+,2461700,2462049
STBHUCCB_RS12200,amtB,NC_016832.1,2462960,2464246,-,2464196,2464545
STBHUCCB_RS12205,glnK,NC_016832.1,2464278,2464616,-,2464566,2464915
STBHUCCB_RS12210,STBHUCCB_RS12210,NC_016832.1,2464829,2466610,-,2466560,2466909
STBHUCCB_RS12215,STBHUCCB_RS12215,NC_016832.1,2466603,2468375,-,2468325,2468674
STBHUCCB_RS12220,decR,NC_016832.1,2468416,2468874,-,2468824,2469173
STBHUCCB_RS12225,cdsH,NC_016832.1,2468987,2470042,+,2468687,2469036
STBHUCCB_RS12230,tnpA,NC_016832.1,2470158,2470616,-,2470566,2470915
STBHUCCB_RS27495,STBHUCCB_RS27495,NC_016832.1,2470573,2470755,-,2470705,2471054
STBHUCCB_RS12240,cof,NC_016832.1,2470803,2471621,-,2471571,2471920
STBHUCCB_RS12245,STBHUCCB_RS12245,NC_016832.1,2471721,2473421,+,2471421,2471770
STBHUCCB_RS12250,queC,NC_016832.1,2473486,2474181,+,2473186,2473535
STBHUCCB_RS12255,fadM,NC_016832.1,2474288,2474686,-,2474636,2474985
STBHUCCB_RS12260,STBHUCCB_RS12260,NC_016832.1,2474790,2475164,-,2475114,2475463
STBHUCCB_RS12265,ppiD,NC_016832.1,2475314,2477185,-,2477135,2477484
STBHUCCB_RS12270,hupB,NC_016832.1,2477476,2477766,-,2477716,2478065
STBHUCCB_RS12275,lon,NC_016832.1,2477957,2480311,-,2480261,2480610
STBHUCCB_RS12280,clpX,NC_016832.1,2480497,2481768,-,2481718,2482067
STBHUCCB_RS12285,clpP,NC_016832.1,2482020,2482643,-,2482593,2482942
STBHUCCB_RS12290,tig,NC_016832.1,2482890,2484188,-,2484138,2484487
STBHUCCB_RS12295,bolA,NC_016832.1,2484535,2484852,-,2484802,2485151
STBHUCCB_RS12300,STBHUCCB_RS12300,NC_016832.1,2485156,2485734,+,2484856,2485205
STBHUCCB_RS12305,ampG,NC_016832.1,2485778,2487253,+,2485478,2485827
STBHUCCB_RS12310,cyoA,NC_016832.1,2487706,2488662,+,2487406,2487755
STBHUCCB_RS12315,cyoB,NC_016832.1,2488673,2490664,+,2488373,2488722
STBHUCCB_RS12320,STBHUCCB_RS12320,NC_016832.1,2490654,2491268,+,2490354,2490703
STBHUCCB_RS12325,STBHUCCB_RS12325,NC_016832.1,2491268,2491597,+,2490968,2491317
STBHUCCB_RS12330,cyoE,NC_016832.1,2491609,2492499,+,2491309,2491658
STBHUCCB_RS12350,STBHUCCB_RS12350,NC_016832.1,2496073,2497437,+,2495773,2496122
STBHUCCB_RS12355,STBHUCCB_RS12355,NC_016832.1,2497484,2497975,-,2497925,2498274
STBHUCCB_RS12360,panE,NC_016832.1,2498101,2499012,+,2497801,2498150
STBHUCCB_RS12365,yajL,NC_016832.1,2498975,2499565,+,2498675,2499024
STBHUCCB_RS12370,phnX,NC_016832.1,2499662,2500471,-,2500421,2500770
STBHUCCB_RS12375,phnW,NC_016832.1,2500481,2501584,-,2501534,2501883
STBHUCCB_RS12380,phnR,NC_016832.1,2501724,2502443,+,2501424,2501773
STBHUCCB_RS12385,phnS,NC_016832.1,2502641,2503654,+,2502341,2502690
STBHUCCB_RS12390,phnT,NC_016832.1,2503660,2504769,+,2503360,2503709
STBHUCCB_RS12395,phnU,NC_016832.1,2504772,2505641,+,2504472,2504821
STBHUCCB_RS12400,phnV,NC_016832.1,2505635,2506426,+,2505335,2505684
STBHUCCB_RS12405,thiI,NC_016832.1,2506476,2507924,-,2507874,2508223
STBHUCCB_RS12410,xseB,NC_016832.1,2508134,2508376,+,2507834,2508183
STBHUCCB_RS12415,ispA,NC_016832.1,2508377,2509276,+,2508077,2508426
STBHUCCB_RS12420,dxs,NC_016832.1,2509300,2511162,+,2509000,2509349
STBHUCCB_RS12425,STBHUCCB_RS12425,NC_016832.1,2511219,2512193,+,2510919,2511268
STBHUCCB_RS12430,pgpA,NC_016832.1,2512297,2512812,-,2512762,2513111
STBHUCCB_RS12435,thiL,NC_016832.1,2512790,2513767,-,2513717,2514066
STBHUCCB_RS12440,nusB,NC_016832.1,2513846,2514265,-,2514215,2514564
STBHUCCB_RS12445,ribH,NC_016832.1,2514286,2514756,-,2514706,2515055
STBHUCCB_RS12450,ribD,NC_016832.1,2514845,2515948,-,2515898,2516247
STBHUCCB_RS12455,nrdR,NC_016832.1,2515952,2516401,-,2516351,2516700
STBHUCCB_RS12460,STBHUCCB_RS12460,NC_016832.1,2516553,2517092,+,2516253,2516602
STBHUCCB_RS12465,STBHUCCB_RS12465,NC_016832.1,2517392,2518255,+,2517092,2517441
STBHUCCB_RS28090,STBHUCCB_RS28090,NC_016832.1,2518338,2518445,-,2518395,2518744
STBHUCCB_RS12475,yajD,NC_016832.1,2518888,2519235,-,2519185,2519534
STBHUCCB_RS12480,STBHUCCB_RS12480,NC_016832.1,2519405,2520097,-,2520047,2520396
STBHUCCB_RS12485,STBHUCCB_RS12485,NC_016832.1,2520123,2520488,-,2520438,2520787
STBHUCCB_RS12490,secF,NC_016832.1,2520635,2521606,-,2521556,2521905
STBHUCCB_RS12495,secD,NC_016832.1,2521617,2523464,-,2523414,2523763
STBHUCCB_RS12500,yajC,NC_016832.1,2523492,2523824,-,2523774,2524123
STBHUCCB_RS12505,tgt,NC_016832.1,2523847,2524974,-,2524924,2525273
STBHUCCB_RS12510,queA,NC_016832.1,2525171,2526235,-,2526185,2526534
STBHUCCB_RS12515,acpH,NC_016832.1,2526329,2526910,+,2526029,2526378
STBHUCCB_RS12520,STBHUCCB_RS12520,NC_016832.1,2527120,2527722,+,2526820,2527169
STBHUCCB_RS12525,malZ,NC_016832.1,2527794,2529611,-,2529561,2529910
STBHUCCB_RS12530,proY,NC_016832.1,2529773,2531143,-,2531093,2531442
STBHUCCB_RS12535,tnpA,NC_016832.1,2531277,2531735,-,2531685,2532034
STBHUCCB_RS27500,STBHUCCB_RS27500,NC_016832.1,2531692,2531874,-,2531824,2532173
STBHUCCB_RS12540,brnQ,NC_016832.1,2531930,2533249,-,2533199,2533548
STBHUCCB_RS12545,phoR,NC_016832.1,2533658,2534953,-,2534903,2535252
STBHUCCB_RS12550,phoB,NC_016832.1,2535023,2535712,-,2535662,2536011
STBHUCCB_RS12560,sbcD,NC_016832.1,2535927,2537129,+,2535627,2535976
STBHUCCB_RS12575,mak,NC_016832.1,2541632,2542540,-,2542490,2542839
STBHUCCB_RS12580,rdgC,NC_016832.1,2542666,2543577,+,2542366,2542715
STBHUCCB_RS12585,ppnP,NC_016832.1,2543615,2543899,-,2543849,2544198
STBHUCCB_RS12595,yaiA,NC_016832.1,2544905,2545096,-,2545046,2545395
STBHUCCB_RS12600,aroL,NC_016832.1,2545123,2545668,-,2545618,2545967
STBHUCCB_RS12605,STBHUCCB_RS12605,NC_016832.1,2545853,2546308,-,2546258,2546607
STBHUCCB_RS12610,proC,NC_016832.1,2546448,2547257,+,2546148,2546497
STBHUCCB_RS12615,adrA,NC_016832.1,2547272,2548384,-,2548334,2548683
STBHUCCB_RS12620,psiF,NC_016832.1,2548476,2548796,-,2548746,2549095
STBHUCCB_RS12625,iraP,NC_016832.1,2549148,2549408,-,2549358,2549707
STBHUCCB_RS12630,STBHUCCB_RS12630,NC_016832.1,2549705,2550904,-,2550854,2551203
STBHUCCB_RS12635,STBHUCCB_RS12635,NC_016832.1,2551073,2551786,-,2551736,2552085
STBHUCCB_RS12640,ddlA,NC_016832.1,2551864,2552958,+,2551564,2551913
STBHUCCB_RS12645,STBHUCCB_RS12645,NC_016832.1,2552984,2553199,-,2553149,2553498
STBHUCCB_RS12650,STBHUCCB_RS12650,NC_016832.1,2553467,2553775,+,2553167,2553516
STBHUCCB_RS12655,yaiW,NC_016832.1,2553813,2554907,-,2554857,2555206
STBHUCCB_RS12660,sbmA,NC_016832.1,2554922,2556142,-,2556092,2556441
STBHUCCB_RS12665,ampH,NC_016832.1,2556478,2557635,+,2556178,2556527
STBHUCCB_RS12670,iprA,NC_016832.1,2557680,2558303,-,2558253,2558602
STBHUCCB_RS12675,STBHUCCB_RS12675,NC_016832.1,2558389,2561274,-,2561224,2561573
STBHUCCB_RS12680,hemB,NC_016832.1,2561787,2562761,+,2561487,2561836
STBHUCCB_RS12685,prpE,NC_016832.1,2562865,2564751,-,2564701,2565050
STBHUCCB_RS12690,STBHUCCB_RS12690,NC_016832.1,2564792,2566243,-,2566193,2566542
STBHUCCB_RS12695,prpC,NC_016832.1,2566281,2567450,-,2567400,2567749
STBHUCCB_RS12700,prpB,NC_016832.1,2567573,2568460,-,2568410,2568759
STBHUCCB_RS12705,prpR,NC_016832.1,2568726,2570351,+,2568426,2568775
STBHUCCB_RS12710,yahO,NC_016832.1,2570487,2570762,-,2570712,2571061
STBHUCCB_RS12715,STBHUCCB_RS12715,NC_016832.1,2570994,2571626,+,2570694,2571043
STBHUCCB_RS12720,foxA,NC_016832.1,2571667,2573775,-,2573725,2574074
STBHUCCB_RS12725,foxR,NC_016832.1,2573921,2574925,-,2574875,2575224
STBHUCCB_RS27840,STBHUCCB_RS27840,NC_016832.1,2575021,2575212,-,2575162,2575511
STBHUCCB_RS28095,STBHUCCB_RS28095,NC_016832.1,2575131,2575316,-,2575266,2575615
STBHUCCB_RS12735,cydB,NC_016832.1,2575262,2576272,-,2576222,2576571
STBHUCCB_RS12740,STBHUCCB_RS12740,NC_016832.1,2576269,2577672,-,2577622,2577971
STBHUCCB_RS12745,ssaA,NC_016832.1,2577787,2577888,-,2577838,2578187
STBHUCCB_RS12755,STBHUCCB_RS12755,NC_016832.1,2581145,2583103,-,2583053,2583402
STBHUCCB_RS12760,STBHUCCB_RS12760,NC_016832.1,2583292,2584545,-,2584495,2584844
STBHUCCB_RS12770,golB,NC_016832.1,2584836,2585030,-,2584980,2585329
STBHUCCB_RS12780,STBHUCCB_RS12780,NC_016832.1,2585787,2586146,-,2586096,2586445
STBHUCCB_RS12785,STBHUCCB_RS12785,NC_016832.1,2586204,2586428,-,2586378,2586727
STBHUCCB_RS12790,STBHUCCB_RS12790,NC_016832.1,2586439,2587080,-,2587030,2587379
STBHUCCB_RS12795,STBHUCCB_RS12795,NC_016832.1,2587226,2587750,-,2587700,2588049
STBHUCCB_RS12805,STBHUCCB_RS12805,NC_016832.1,2588612,2589355,-,2589305,2589654
STBHUCCB_RS12810,STBHUCCB_RS12810,NC_016832.1,2589455,2591029,-,2590979,2591328
STBHUCCB_RS12820,STBHUCCB_RS12820,NC_016832.1,2591815,2592549,-,2592499,2592848
STBHUCCB_RS12825,STBHUCCB_RS12825,NC_016832.1,2593212,2593748,+,2592912,2593261
STBHUCCB_RS12830,stbB,NC_016832.1,2593810,2594571,+,2593510,2593859
STBHUCCB_RS12835,STBHUCCB_RS12835,NC_016832.1,2594555,2597116,+,2594255,2594604
STBHUCCB_RS12840,stbD,NC_016832.1,2597121,2598446,+,2596821,2597170
STBHUCCB_RS12845,stbE,NC_016832.1,2598412,2599170,+,2598112,2598461
STBHUCCB_RS12850,STBHUCCB_RS12850,NC_016832.1,2599218,2599616,-,2599566,2599915
STBHUCCB_RS12855,STBHUCCB_RS12855,NC_016832.1,2599840,2599915,-,2599865,2600214
STBHUCCB_RS12860,proA,NC_016832.1,2600031,2601281,-,2601231,2601580
STBHUCCB_RS12865,proB,NC_016832.1,2601293,2602396,-,2602346,2602695
STBHUCCB_RS12870,phoE,NC_016832.1,2602679,2603731,+,2602379,2602728
STBHUCCB_RS12875,crl,NC_016832.1,2603782,2604183,-,2604133,2604482
STBHUCCB_RS12880,frsA,NC_016832.1,2604241,2605485,-,2605435,2605784
STBHUCCB_RS12885,gpt,NC_016832.1,2605574,2606032,-,2605982,2606331
STBHUCCB_RS12890,pepD,NC_016832.1,2606281,2607738,+,2605981,2606330
STBHUCCB_RS12895,prfH,NC_016832.1,2607893,2608507,-,2608457,2608806
STBHUCCB_RS12900,STBHUCCB_RS12900,NC_016832.1,2608504,2609643,-,2609593,2609942
STBHUCCB_RS12905,dinB,NC_016832.1,2609862,2610917,-,2610867,2611216
STBHUCCB_RS12910,dpaA,NC_016832.1,2611167,2611907,+,2610867,2611216
STBHUCCB_RS12915,STBHUCCB_RS12915,NC_016832.1,2611878,2612645,-,2612595,2612944
STBHUCCB_RS12920,lpcA,NC_016832.1,2612809,2613387,-,2613337,2613686
STBHUCCB_RS12925,fadE,NC_016832.1,2613627,2616071,+,2613327,2613676
STBHUCCB_RS12930,STBHUCCB_RS12930,NC_016832.1,2616180,2616947,+,2615880,2616229
STBHUCCB_RS12935,STBHUCCB_RS12935,NC_016832.1,2617257,2617664,+,2616957,2617306
STBHUCCB_RS12940,pagN,NC_016832.1,2617989,2618708,+,2617689,2618038
STBHUCCB_RS12950,tioA,NC_016832.1,2619671,2620288,-,2620238,2620587
STBHUCCB_RS12955,tinR,NC_016832.1,2620428,2620883,-,2620833,2621182
STBHUCCB_RS12960,tcfD,NC_016832.1,2621016,2622095,-,2622045,2622394
STBHUCCB_RS12965,tcfC,NC_016832.1,2622118,2624805,-,2624755,2625104
STBHUCCB_RS12970,tcfB,NC_016832.1,2624914,2625489,-,2625439,2625788
STBHUCCB_RS12975,tcfA,NC_016832.1,2625540,2626250,-,2626200,2626549
STBHUCCB_RS13010,STBHUCCB_RS13010,NC_016832.1,2630149,2630970,-,2630920,2631269
STBHUCCB_RS13015,afaD,NC_016832.1,2631378,2631848,-,2631798,2632147
STBHUCCB_RS13020,STBHUCCB_RS13020,NC_016832.1,2631870,2634380,-,2634330,2634679
STBHUCCB_RS13025,safB,NC_016832.1,2634404,2635144,-,2635094,2635443
STBHUCCB_RS27850,STBHUCCB_RS27850,NC_016832.1,2635412,2635717,-,2635667,2636016
STBHUCCB_RS13035,STBHUCCB_RS13035,NC_016832.1,2635850,2636344,-,2636294,2636643
STBHUCCB_RS28190,STBHUCCB_RS28190,NC_016832.1,2637607,2637804,-,2637754,2638103
STBHUCCB_RS13050,STBHUCCB_RS13050,NC_016832.1,2637857,2638162,+,2637557,2637906
STBHUCCB_RS13055,STBHUCCB_RS13055,NC_016832.1,2638232,2638675,-,2638625,2638974
STBHUCCB_RS13060,STBHUCCB_RS13060,NC_016832.1,2638677,2638937,-,2638887,2639236
STBHUCCB_RS13070,STBHUCCB_RS13070,NC_016832.1,2641586,2641909,+,2641286,2641635
STBHUCCB_RS13075,STBHUCCB_RS13075,NC_016832.1,2641955,2642632,-,2642582,2642931
STBHUCCB_RS13080,STBHUCCB_RS13080,NC_016832.1,2642635,2646699,-,2646649,2646998
STBHUCCB_RS13085,STBHUCCB_RS13085,NC_016832.1,2646718,2647164,-,2647114,2647463
STBHUCCB_RS13090,STBHUCCB_RS13090,NC_016832.1,2647188,2649377,-,2649327,2649676
STBHUCCB_RS13105,STBHUCCB_RS13105,NC_016832.1,2650319,2650735,-,2650685,2651034
STBHUCCB_RS13110,STBHUCCB_RS13110,NC_016832.1,2650863,2651324,-,2651274,2651623
STBHUCCB_RS13115,STBHUCCB_RS13115,NC_016832.1,2651309,2651779,-,2651729,2652078
STBHUCCB_RS13120,STBHUCCB_RS13120,NC_016832.1,2651883,2652356,-,2652306,2652655
STBHUCCB_RS13125,STBHUCCB_RS13125,NC_016832.1,2652341,2652811,-,2652761,2653110
STBHUCCB_RS13130,STBHUCCB_RS13130,NC_016832.1,2652854,2653621,-,2653571,2653920
STBHUCCB_RS13140,STBHUCCB_RS13140,NC_016832.1,2657719,2658213,-,2658163,2658512
STBHUCCB_RS13150,tssL,NC_016832.1,2658999,2660300,-,2660250,2660599
