locus_tag,gene_name,chrom,start,end,strand,promoter_start,promoter_end
STM2411,alaX,NC_003197.2,2528938,2529010,-,2528960,2529309
STM2412,alaW,NC_003197.2,2529056,2529128,-,2529078,2529427
STM2413,yfeC,NC_003197.2,2529340,2529714,+,2529040,2529389
STM2414,yfeD,NC_003197.2,2529716,2530108,+,2529416,2529765
STM2415,gltX,NC_003197.2,2530162,2531588,-,2531538,2531887
STM2416,valU,NC_003197.2,2531834,2531906,+,2531534,2531883
STM2417,valX,NC_003197.2,2531955,2532027,+,2531655,2532004
STM2418,valY,NC_003197.2,2532072,2532144,+,2531772,2532121
STM2419,lysV,NC_003197.2,2532152,2532224,+,2531852,2532201
STM2420,xapR,NC_003197.2,2532393,2533356,-,2533306,2533655
STM2421,xapB,NC_003197.2,2533546,2534814,-,2534764,2535113
STM2422,xapA,NC_003197.2,2534857,2535746,-,2535696,2536045
STM2423,yfeN,NC_003197.2,2535932,2536707,+,2535632,2535981
STM2424,yfeR,NC_003197.2,2536769,2537695,-,2537645,2537994
STM2425,yfeH,NC_003197.2,2537774,2538783,+,2537474,2537823
STM2426,STM2426,NC_003197.2,2538780,2539007,-,2538957,2539306
STM2427,lig,NC_003197.2,2539000,2541025,-,2540975,2541324
STM2428,zipA,NC_003197.2,2541087,2542082,-,2542032,2542381
STM2429,cysZ,NC_003197.2,2542287,2543066,+,2541987,2542336
STM2430,cysK,NC_003197.2,2543157,2544201,+,2542857,2543206
STM2431,ptsH,NC_003197.2,2544492,2544842,+,2544192,2544541
STM2432,ptsI,NC_003197.2,2544880,2546618,+,2544580,2544929
STM2433,crr,NC_003197.2,2546647,2547168,+,2546347,2546696
STM2434,STM2434,NC_003197.2,2547317,2547563,-,2547513,2547862
STM2435,pdxK,NC_003197.2,2547553,2548431,-,2548381,2548730
STM2436,ptsJ,NC_003197.2,2548498,2549794,+,2548198,2548547
STM2437,yfeJ,NC_003197.2,2549801,2550528,+,2549501,2549850
STM2438,yfeK,NC_003197.2,2550568,2550967,+,2550268,2550617
STM2439,yfeL,NC_003197.2,2550976,2551519,+,2550676,2551025
STM2440,cysM,NC_003197.2,2551650,2552569,-,2552519,2552868
STM2441,cysA,NC_003197.2,2552629,2553739,-,2553689,2554038
STM2442,cysW,NC_003197.2,2553716,2554596,-,2554546,2554895
STM2443,cysU,NC_003197.2,2554591,2555438,-,2555388,2555737
STM2444,cysP,NC_003197.2,2555424,2556546,-,2556496,2556845
STM2445,ucpA,NC_003197.2,2556598,2557404,-,2557354,2557703
STM2446,STM2446,NC_003197.2,2557627,2558537,-,2558487,2558836
STM2447,STM2447,NC_003197.2,2558621,2559207,-,2559157,2559506
STM2448,yfeZ,NC_003197.2,2559258,2559707,-,2559657,2560006
STM2449,STM2449,NC_003197.2,2559694,2560230,-,2560180,2560529
STM2450,amiA,NC_003197.2,2560324,2561201,+,2560024,2560373
STM2451,hemF,NC_003197.2,2561195,2562103,+,2560895,2561244
STM2452,STM2452,NC_003197.2,2562124,2562453,+,2561824,2562173
STM2453,STM2453,NC_003197.2,2562575,2563859,+,2562275,2562624
STM2454,eutR,NC_003197.2,2564059,2565126,-,2565076,2565425
STM2455,eutK,NC_003197.2,2565159,2565666,-,2565616,2565965
STM2456,eutL,NC_003197.2,2565666,2566336,-,2566286,2566635
STM2457,eutC,NC_003197.2,2566335,2567245,-,2567195,2567544
STM2458,eutB,NC_003197.2,2567250,2568624,-,2568574,2568923
STM2459,eutA,NC_003197.2,2568623,2570040,-,2569990,2570339
STM2460,eutH,NC_003197.2,2570023,2571264,-,2571214,2571563
STM2461,eutG,NC_003197.2,2571369,2572569,-,2572519,2572868
STM2462,eutJ,NC_003197.2,2572546,2573397,-,2573347,2573696
STM2463,eutE,NC_003197.2,2573396,2574813,-,2574763,2575112
STM2464,eutN,NC_003197.2,2574811,2575110,-,2575060,2575409
STM2465,eutM,NC_003197.2,2575211,2575513,-,2575463,2575812
STM2466,eutD,NC_003197.2,2575542,2576566,-,2576516,2576865
STM2467,eutT,NC_003197.2,2576555,2577370,-,2577320,2577669
STM2468,eutQ,NC_003197.2,2577355,2578060,-,2578010,2578359
STM2469,eutP,NC_003197.2,2578022,2578510,-,2578460,2578809
STM2470,eutS,NC_003197.2,2578514,2578865,-,2578815,2579164
STM2471,tnpA_3,NC_003197.2,2579330,2579794,-,2579744,2580093
STM2472,maeB,NC_003197.2,2579978,2582270,-,2582220,2582569
STM2473,talA,NC_003197.2,2582515,2583479,+,2582215,2582564
STM2474,tktB,NC_003197.2,2583487,2585499,+,2583187,2583536
STM2475,STM2475,NC_003197.2,2585562,2585800,-,2585750,2586099
STM2476,ypfG,NC_003197.2,2585920,2586980,-,2586930,2587279
STM2477,yffH,NC_003197.2,2587088,2587674,-,2587624,2587973
STM2478,STM2478,NC_003197.2,2587855,2589165,+,2587555,2587904
STM2479,aegA,NC_003197.2,2589614,2591584,-,2591534,2591883
STM2480,narQ,NC_003197.2,2591746,2593461,+,2591446,2591795
STM2481,acrD,NC_003197.2,2593632,2596759,+,2593332,2593681
STM2482,yffB,NC_003197.2,2597322,2597689,+,2597022,2597371
STM2483,dapE,NC_003197.2,2597681,2598820,+,2597381,2597730
STM2484,STM2484,NC_003197.2,2598841,2599048,+,2598541,2598890
STM2485,ypfI,NC_003197.2,2599075,2601104,-,2601054,2601403
STM2486,STM2486,NC_003197.2,2601109,2601981,-,2601931,2602280
STM2487,purC,NC_003197.2,2602103,2602982,-,2602932,2603281
STM2488,nlpB,NC_003197.2,2602991,2604037,-,2603987,2604336
STM2489,dapA,NC_003197.2,2604042,2604982,-,2604932,2605281
STM2490,gcvR,NC_003197.2,2605000,2605638,+,2604700,2605049
STM2491,bcp,NC_003197.2,2605621,2606108,+,2605321,2605670
STM2492,STM2492,NC_003197.2,2606155,2606508,-,2606458,2606807
STM2493,perM,NC_003197.2,2606695,2607776,-,2607726,2608075
STM2494,STM2494,NC_003197.2,2607957,2609433,+,2607657,2608006
STM2495,yfgD,NC_003197.2,2609462,2609832,+,2609162,2609511
STM2496,yfgE,NC_003197.2,2609859,2610584,-,2610534,2610883
STM2497,uraA,NC_003197.2,2610655,2611956,-,2611906,2612255
STM2498,upp,NC_003197.2,2612032,2612819,-,2612769,2613118
STM2499,purM,NC_003197.2,2613008,2614109,+,2612708,2613057
STM2500,purN,NC_003197.2,2614095,2614747,+,2613795,2614144
STM2501,ppk,NC_003197.2,2614919,2617002,+,2614619,2614968
STM2502,ppx,NC_003197.2,2617007,2618548,+,2616707,2617056
STM2503,STM2503,NC_003197.2,2618584,2620797,-,2620747,2621096
STM2504,STM2504,NC_003197.2,2620894,2621031,-,2620981,2621330
STM2505,STM2505,NC_003197.2,2621102,2621367,-,2621317,2621666
STM2506,STM2506,NC_003197.2,2621198,2621401,+,2620898,2621247
STM2507,STM2507,NC_003197.2,2621480,2621716,-,2621666,2622015
STM2508,STM2508,NC_003197.2,2621942,2622271,+,2621642,2621991
STM2509,STM2509,NC_003197.2,2622291,2622652,-,2622602,2622951
STM2510,guaA,NC_003197.2,2622804,2624396,-,2624346,2624695
STM2511,guaB,NC_003197.2,2624451,2626003,-,2625953,2626302
STM2512,xseA,NC_003197.2,2626078,2627427,+,2625778,2626127
STM2513,shdA,NC_003197.2,2627589,2633715,-,2633665,2634014
STM2514,ratB,NC_003197.2,2634402,2641716,-,2641666,2642015
STM2515,ratA,NC_003197.2,2641875,2647476,-,2647426,2647775
STM2516,sinI,NC_003197.2,2647592,2648558,-,2648508,2648857
STM2517,sinH,NC_003197.2,2648609,2650807,-,2650757,2651106
STM2518,yfgJ,NC_003197.2,2651147,2651380,-,2651330,2651679
STM2519,engA,NC_003197.2,2651457,2652941,-,2652891,2653240
STM2520,yfgL,NC_003197.2,2653048,2654236,-,2654186,2654535
STM2521,yfgM,NC_003197.2,2654237,2654872,-,2654822,2655171
STM2522,hisS,NC_003197.2,2654871,2656161,-,2656111,2656460
STM2523,gcpE,NC_003197.2,2656256,2657384,-,2657334,2657683
STM2524,yfgA,NC_003197.2,2657401,2658405,-,2658355,2658704
STM2525,yfgB,NC_003197.2,2658697,2659875,-,2659825,2660174
STM2526,ndk,NC_003197.2,2660070,2660510,-,2660460,2660809
STM2527,STM2527,NC_003197.2,2660622,2661485,-,2661435,2661784
STM2528,STM2528,NC_003197.2,2661485,2662300,-,2662250,2662599
STM2529,STM2529,NC_003197.2,2662287,2662923,-,2662873,2663222
STM2530,STM2530,NC_003197.2,2662913,2665318,-,2665268,2665617
STM2531,pbpC,NC_003197.2,2665447,2667762,-,2667712,2668061
STM2532,STM2532,NC_003197.2,2667763,2672709,-,2672659,2673008
STM2533,sseA,NC_003197.2,2672894,2673748,+,2672594,2672943
STM2534,STM2534,NC_003197.2,2673989,2674663,+,2673689,2674038
STM2535,sseB,NC_003197.2,2675232,2676017,-,2675967,2676316
STM2536,pepB,NC_003197.2,2676118,2677414,-,2677364,2677713
STM2537,yfhJ,NC_003197.2,2677648,2677857,-,2677807,2678156
STM2538,fdx,NC_003197.2,2677860,2678205,-,2678155,2678504
STM2539,hscA,NC_003197.2,2678197,2680059,-,2680009,2680358
STM2540,hscB,NC_003197.2,2680060,2680608,-,2680558,2680907
STM2541,yfhF,NC_003197.2,2680771,2681105,-,2681055,2681404
STM2542,nifU,NC_003197.2,2681123,2681523,-,2681473,2681822
STM2543,nifS,NC_003197.2,2681537,2682767,-,2682717,2683066
STM2544,yfhP,NC_003197.2,2682932,2683441,-,2683391,2683740
STM2545,STM2545,NC_003197.2,2683586,2684330,-,2684280,2684629
STM2546,suhB,NC_003197.2,2684427,2685239,+,2684127,2684476
STM2547,STM2547,NC_003197.2,2685372,2686262,+,2685072,2685421
STM2548,asrA,NC_003197.2,2686437,2687487,+,2686137,2686486
STM2549,asrB,NC_003197.2,2687483,2688309,+,2687183,2687532
STM2550,asrC,NC_003197.2,2688313,2689333,+,2688013,2688362
STM2551,STM2551,NC_003197.2,2689334,2690325,-,2690275,2690624
STM2552,STM2552,NC_003197.2,2690311,2690956,-,2690906,2691255
STM2553,csiE,NC_003197.2,2691059,2692352,+,2690759,2691108
STM2554,hcaT,NC_003197.2,2692347,2693495,-,2693445,2693794
STM2555,glyA,NC_003197.2,2693682,2695130,-,2695080,2695429
STM2556,hmpA,NC_003197.2,2695248,2696450,+,2694948,2695297
STM2557,cadC,NC_003197.2,2696564,2698176,+,2696264,2696613
STM2558,cadB,NC_003197.2,2698371,2699868,+,2698071,2698420
STM2559,cadA,NC_003197.2,2699938,2702095,+,2699638,2699987
STM2560,yjdL,NC_003197.2,2702140,2703611,+,2701840,2702189
STM2561,glnB,NC_003197.2,2703660,2704089,-,2704039,2704388
STM2562,yfhA,NC_003197.2,2704075,2705423,-,2705373,2705722
STM2563,yfhG,NC_003197.2,2705409,2706173,-,2706123,2706472
STM2564,yfhK,NC_003197.2,2706175,2707617,-,2707567,2707916
STM2565,purG,NC_003197.2,2708255,2712297,-,2712247,2712596
STM2566,STM2566,NC_003197.2,2712164,2712397,+,2711864,2712213
STM2567,yfhD,NC_003197.2,2712385,2713942,+,2712085,2712434
STM2568,yfhC,NC_003197.2,2713993,2714544,-,2714494,2714843
STM2569,yfhB,NC_003197.2,2714569,2715216,-,2715166,2715515
STM2570,STM2570,NC_003197.2,2715208,2716578,-,2716528,2716877
STM2571,STM2571,NC_003197.2,2716580,2717484,-,2717434,2717783
STM2572,yfhH,NC_003197.2,2717577,2718437,+,2717277,2717626
STM2573,STM2573,NC_003197.2,2718476,2719400,-,2719350,2719699
STM2574,STM2574,NC_003197.2,2719415,2720622,-,2720572,2720921
STM2575,STM2575,NC_003197.2,2720727,2721653,+,2720427,2720776
STM2576,yfhL,NC_003197.2,2721679,2721951,+,2721379,2721728
STM2577,acpS,NC_003197.2,2722063,2722460,-,2722410,2722759
STM2578,pdxJ,NC_003197.2,2722443,2723184,-,2723134,2723483
STM2579,recO,NC_003197.2,2723186,2723914,-,2723864,2724213
STM2580,era,NC_003197.2,2723926,2724842,-,2724792,2725141
STM2581,rnc,NC_003197.2,2724828,2725518,-,2725468,2725817
STM2582,lepB,NC_003197.2,2725782,2726767,-,2726717,2727066
STM2583,lepA,NC_003197.2,2726773,2728572,-,2728522,2728871
STM2584,gogB,NC_003197.2,2728973,2730470,+,2728673,2729022
STM2585,STM2585,NC_003197.2,2731352,2731902,+,2731052,2731401
STM2585A,STM2585A,NC_003197.2,2733014,2733241,+,2732714,2733063
STM2586,STM2586,NC_003197.2,2733338,2733923,-,2733873,2734222
STM2587,STM2587,NC_003197.2,2733906,2734735,-,2734685,2735034
STM2588,STM2588,NC_003197.2,2734727,2737105,-,2737055,2737404
STM2589,STM2589,NC_003197.2,2737434,2740796,-,2740746,2741095
STM2590,STM2590,NC_003197.2,2740858,2741511,-,2741461,2741810
STM2591,STM2591,NC_003197.2,2741403,2742009,-,2741959,2742308
STM2592,STM2592,NC_003197.2,2742147,2742853,-,2742803,2743152
STM2593,STM2593,NC_003197.2,2742855,2743192,-,2743142,2743491
STM2594,STM2594,NC_003197.2,2743187,2746289,-,2746239,2746588
STM2595,STM2595,NC_003197.2,2746254,2746598,-,2746548,2746897
STM2596,STM2596,NC_003197.2,2746589,2746990,-,2746940,2747289
STM2597,STM2597,NC_003197.2,2747035,2747789,-,2747739,2748088
STM2598,STM2598,NC_003197.2,2747789,2748197,-,2748147,2748496
STM2599,STM2599,NC_003197.2,2748167,2749429,+,2747867,2748216
STM2600,STM2600,NC_003197.2,2749478,2750063,-,2750013,2750362
STM2601,STM2601,NC_003197.2,2750084,2750472,-,2750422,2750771
STM2602,STM2602,NC_003197.2,2750478,2750844,-,2750794,2751143
STM2603,STM2603,NC_003197.2,2750895,2751930,-,2751880,2752229
STM2604,STM2604,NC_003197.2,2751978,2752332,-,2752282,2752631
STM2605,STM2605,NC_003197.2,2752338,2753842,-,2753792,2754141
STM2606,STM2606,NC_003197.2,2753824,2755410,-,2755360,2755709
STM2607,STM2607,NC_003197.2,2755401,2755612,-,2755562,2755911
STM2608,STM2608,NC_003197.2,2755588,2757526,-,2757476,2757825
STM2609,STM2609,NC_003197.2,2757491,2758036,-,2757986,2758335
STM2610,STM2610,NC_003197.2,2758310,2758724,+,2758010,2758359
STM2611,STM2611,NC_003197.2,2758960,2759418,-,2759368,2759717
STM2612,STM2612,NC_003197.2,2759430,2759889,-,2759839,2760188
STM2613,STM2613,NC_003197.2,2759866,2760202,-,2760152,2760501
STM2614,STM2614,NC_003197.2,2760465,2761157,+,2760165,2760514
STM2615,STM2615,NC_003197.2,2761650,2761723,-,2761673,2762022
STM2616,STM2616,NC_003197.2,2762067,2762637,-,2762587,2762936
STM2617,STM2617,NC_003197.2,2762903,2763587,-,2763537,2763886
STM2618,STM2618,NC_003197.2,2763577,2763724,-,2763674,2764023
STM2619,STM2619,NC_003197.2,2763714,2764331,-,2764281,2764630
STM2620,STM2620,NC_003197.2,2764534,2765142,-,2765092,2765441
STM2621,STM2621,NC_003197.2,2765552,2765791,-,2765741,2766090
STM2622,STM2622,NC_003197.2,2766077,2766370,-,2766320,2766669
STM2623,STM2623,NC_003197.2,2766445,2766762,-,2766712,2767061
STM2624,STM2624,NC_003197.2,2766753,2767106,-,2767056,2767405
STM2625,STM2625,NC_003197.2,2767111,2767867,-,2767817,2768166
STM2626,STM2626,NC_003197.2,2767863,2768852,-,2768802,2769151
STM2627,STM2627,NC_003197.2,2768931,2769305,-,2769255,2769604
STM2628,STM2628,NC_003197.2,2769611,2770040,+,2769311,2769660
STM2629,STM2629,NC_003197.2,2770084,2770350,+,2769784,2770133
STM2630,STM2630,NC_003197.2,2770336,2770501,+,2770036,2770385
STM2631,STM2631,NC_003197.2,2770523,2770873,+,2770223,2770572
STM2632,STM2632,NC_003197.2,2770988,2773885,+,2770688,2771037
STM2633,STM2633,NC_003197.2,2773844,2775005,+,2773544,2773893
STM2634,STM2634,NC_003197.2,2775040,2775287,+,2774740,2775089
STM2635,STM2635,NC_003197.2,2775321,2775612,+,2775021,2775370
STM2636,STM2636,NC_003197.2,2775590,2776825,-,2776775,2777124
STM2637,rseC,NC_003197.2,2777317,2777808,-,2777758,2778107
STM2638,rseB,NC_003197.2,2777793,2778768,-,2778718,2779067
STM2639,rseA,NC_003197.2,2778749,2779417,-,2779367,2779716
STM2640,rpoE,NC_003197.2,2779431,2780026,-,2779976,2780325
STM2641,nadB,NC_003197.2,2780431,2782053,+,2780131,2780480
STM2642,yfiC,NC_003197.2,2782038,2782789,-,2782739,2783088
STM2643,srmB,NC_003197.2,2782896,2784240,+,2782596,2782945
STM2644,yfiE,NC_003197.2,2784258,2785163,-,2785113,2785462
STM2645,yfiK,NC_003197.2,2785247,2785847,+,2784947,2785296
STM2646,yfiD,NC_003197.2,2785909,2786307,-,2786257,2786606
STM2647,ung,NC_003197.2,2786599,2787300,+,2786299,2786648
STM2648,yfiF,NC_003197.2,2787416,2788465,-,2788415,2788764
STM2649,trxC,NC_003197.2,2788647,2789076,+,2788347,2788696
STM2650,yfiP,NC_003197.2,2789149,2789829,+,2788849,2789198
STM2651,yfiQ,NC_003197.2,2789870,2792543,+,2789570,2789919
STM2652,pssA,NC_003197.2,2792640,2794013,+,2792340,2792689
STM2653,yfiM,NC_003197.2,2794045,2794381,+,2793745,2794094
STM2654,kgtP,NC_003197.2,2794378,2795691,-,2795641,2795990
STM2655,STM2655,NC_003197.2,2795783,2796245,-,2796195,2796544
STM2656,rrfG,NC_003197.2,2796443,2796564,-,2796514,2796863
STM2657,rrlG,NC_003197.2,2796758,2799767,-,2799717,2800066
STM2658,gltW,NC_003197.2,2799961,2800033,-,2799983,2800332
STM2659,rrsG,NC_003197.2,2800121,2801663,-,2801613,2801962
STM2660,clpB,NC_003197.2,2802119,2804700,-,2804650,2804999
STM2661,yfiH,NC_003197.2,2804822,2805564,-,2805514,2805863
STM2662,rluD,NC_003197.2,2805550,2806542,-,2806492,2806841
STM2663,yfiO,NC_003197.2,2806644,2807399,+,2806344,2806693
STM2665,yfiA,NC_003197.2,2807659,2808009,+,2807359,2807708
STM2666,STM2666,NC_003197.2,2808106,2808160,+,2807806,2808155
STM2667,pheA,NC_003197.2,2808249,2809420,+,2807949,2808298
STM2668,STM2668,NC_003197.2,2809381,2810296,-,2810246,2810595
STM2669,tyrA,NC_003197.2,2810347,2811477,-,2811427,2811776
STM2670,aroF,NC_003197.2,2811478,2812684,-,2812634,2812983
STM2671,yfiR,NC_003197.2,2812974,2813506,+,2812674,2813023
STM2672,yfiN,NC_003197.2,2813485,2814719,+,2813185,2813534
STM2673,rplS,NC_003197.2,2814876,2815242,-,2815192,2815541
STM2674,trmD,NC_003197.2,2815264,2816045,-,2815995,2816344
STM2675,rimM,NC_003197.2,2816076,2816636,-,2816586,2816935
STM2676,rpsP,NC_003197.2,2816643,2816900,-,2816850,2817199
STM2677,ffh,NC_003197.2,2817205,2818579,-,2818529,2818878
STM2678,corE,NC_003197.2,2818732,2819523,+,2818432,2818781
STM2679,yfjD,NC_003197.2,2819588,2820829,+,2819288,2819637
STM2680,STM2680,NC_003197.2,2820944,2821555,+,2820644,2820993
STM2681,grpE,NC_003197.2,2821590,2822192,-,2822142,2822491
STM2682,STM2682,NC_003197.2,2822177,2822375,-,2822325,2822674
STM2683,yfjB,NC_003197.2,2822288,2823181,+,2821988,2822337
STM2684,recN,NC_003197.2,2823254,2824928,+,2822954,2823303
STM2685,smpA,NC_003197.2,2825061,2825415,+,2824761,2825110
STM2686,yfjF,NC_003197.2,2825581,2825881,-,2825831,2826180
STM2687,yfjG,NC_003197.2,2825861,2826337,-,2826287,2826636
STM2688,smpB,NC_003197.2,2826477,2826969,+,2826177,2826526
STM2690,STM2690,NC_003197.2,2839117,2840531,+,2838817,2839166
STM2691,STM2691,NC_003197.2,2840521,2842708,+,2840221,2840570
STM2692,STM2692,NC_003197.2,2842716,2843879,+,2842416,2842765
STM2693,10Sa,NC_003197.2,2844217,2844316,+,2843917,2844266
STM2694,STM2694,NC_003197.2,2844431,2844666,-,2844616,2844965
STM2695,STM2695,NC_003197.2,2844718,2845824,-,2845774,2846123
STM2696,STM2696,NC_003197.2,2845815,2846307,-,2846257,2846606
STM2697,STM2697,NC_003197.2,2846297,2849109,-,2849059,2849408
STM2698,STM2698,NC_003197.2,2849097,2849219,-,2849169,2849518
STM2699,STM2699,NC_003197.2,2849231,2849540,-,2849490,2849839
STM2700,STM2700,NC_003197.2,2849588,2850109,-,2850059,2850408
STM2701,STM2701,NC_003197.2,2850113,2851292,-,2851242,2851591
STM2702,STM2702,NC_003197.2,2851388,2851958,-,2851908,2852257
STM2703,STM2703,NC_003197.2,2851910,2852994,+,2851610,2851959
STM2704,STM2704,NC_003197.2,2852998,2853408,+,2852698,2853047
STM2705,STM2705,NC_003197.2,2853412,2854033,-,2853983,2854332
STM2706,STM2706,NC_003197.2,2853999,2855573,-,2855523,2855872
STM2707,STM2707,NC_003197.2,2855570,2856180,-,2856130,2856479
STM2708,STM2708,NC_003197.2,2856168,2857084,-,2857034,2857383
STM2709,STM2709,NC_003197.2,2857063,2857428,-,2857378,2857727
STM2710,STM2710,NC_003197.2,2857419,2858001,-,2857951,2858300
STM2711,STM2711,NC_003197.2,2858066,2858517,-,2858467,2858816
STM2712,STM2712,NC_003197.2,2858505,2858944,-,2858894,2859243
STM2713,STM2713,NC_003197.2,2858899,2859190,-,2859140,2859489
STM2714,STM2714,NC_003197.2,2859032,2859465,-,2859415,2859764
STM2715,STM2715,NC_003197.2,2859837,2860351,-,2860301,2860650
STM2716,STM2716,NC_003197.2,2860327,2860546,-,2860496,2860845
STM2717,STM2717,NC_003197.2,2860546,2860756,-,2860706,2861055
STM2718,STM2718,NC_003197.2,2860749,2861221,-,2861171,2861520
STM2719,STM2719,NC_003197.2,2861307,2861968,-,2861918,2862267
STM2720,STM2720,NC_003197.2,2861964,2863052,-,2863002,2863351
STM2721,STM2721,NC_003197.2,2863063,2863902,-,2863852,2864201
STM2722,STM2722,NC_003197.2,2864035,2865805,+,2863735,2864084
STM2723,STM2723,NC_003197.2,2865798,2866845,+,2865498,2865847
STM2724,STM2724,NC_003197.2,2866931,2868682,-,2868632,2868981
STM2726,STM2726,NC_003197.2,2868896,2869633,-,2869583,2869932
STM2727,STM2727,NC_003197.2,2869687,2869997,-,2869947,2870296
STM2728,STM2728,NC_003197.2,2869931,2870126,-,2870076,2870425
STM2729,STM2729,NC_003197.2,2870272,2872708,-,2872658,2873007
STM2730,STM2730,NC_003197.2,2872692,2873556,-,2873506,2873855
STM2731,STM2731,NC_003197.2,2873546,2873781,-,2873731,2874080
STM2732,STM2732,NC_003197.2,2873773,2874014,-,2873964,2874313
STM2733,STM2733,NC_003197.2,2874074,2874422,-,2874372,2874721
STM2734,STM2734,NC_003197.2,2874629,2875093,+,2874329,2874678
STM2735,STM2735,NC_003197.2,2875041,2875281,-,2875231,2875580
STM2736,STM2736,NC_003197.2,2875282,2875797,-,2875747,2876096
STM2737,STM2737,NC_003197.2,2875827,2876069,-,2876019,2876368
STM2738,STM2738,NC_003197.2,2876177,2876815,+,2875877,2876226
STM2739,STM2739,NC_003197.2,2876819,2877844,+,2876519,2876868
STM2740,STM2740,NC_003197.2,2878160,2879237,+,2877860,2878209
STM2741,STM2741,NC_003197.2,2879461,2880058,+,2879161,2879510
STM2742,STM2742,NC_003197.2,2880448,2881641,+,2880148,2880497
STM2743,STM2743,NC_003197.2,2881976,2882803,-,2882753,2883102
STM2744,STM2744,NC_003197.2,2883247,2883469,+,2882947,2883296
STM2745,STM2745,NC_003197.2,2883505,2885574,+,2883205,2883554
STM2746,STM2746,NC_003197.2,2886073,2887360,+,2885773,2886122
STM2747,STM2747,NC_003197.2,2887399,2888223,+,2887099,2887448
STM2748,STM2748,NC_003197.2,2888377,2888738,-,2888688,2889037
STM2749,STM2749,NC_003197.2,2888824,2889112,+,2888524,2888873
STM2750,STM2750,NC_003197.2,2889217,2889746,+,2888917,2889266
STM2751,STM2751,NC_003197.2,2889736,2890117,+,2889436,2889785
STM2752,STM2752,NC_003197.2,2890106,2891094,+,2889806,2890155
STM2753,STM2753,NC_003197.2,2891098,2892118,+,2890798,2891147
STM2754,STM2754,NC_003197.2,2892413,2893615,+,2892113,2892462
STM2755,STM2755,NC_003197.2,2893689,2894331,-,2894281,2894630
STM2756,STM2756,NC_003197.2,2894348,2894919,-,2894869,2895218
STM2757,STM2757,NC_003197.2,2894911,2895760,-,2895710,2896059
STM2758,STM2758,NC_003197.2,2895883,2897432,-,2897382,2897731
STM2759,STM2759,NC_003197.2,2897642,2899326,+,2897342,2897691
STM2760,STM2760,NC_003197.2,2900435,2901318,+,2900135,2900484
STM2761,STM2761,NC_003197.2,2901484,2903358,+,2901184,2901533
STM2762,STM2762,NC_003197.2,2903618,2904901,-,2904851,2905200
STM2763,STM2763,NC_003197.2,2905473,2906075,+,2905173,2905522
STM2764,STM2764,NC_003197.2,2906456,2906923,-,2906873,2907222
STM2765,STM2765,NC_003197.2,2907070,2907343,-,2907293,2907642
STM2766,STM2766,NC_003197.2,2907789,2908434,-,2908384,2908733
STM2767,STM2767,NC_003197.2,2908424,2910413,-,2910363,2910712
STM2768,STM2768,NC_003197.2,2910673,2910984,+,2910373,2910722
STM2769,STM2769,NC_003197.2,2910967,2911847,+,2910667,2911016
STM2770,fljA,NC_003197.2,2912627,2913166,-,2913116,2913465
STM2771,fljB,NC_003197.2,2913234,2914761,-,2914711,2915060
STM2772,hin,NC_003197.2,2914839,2915418,+,2914539,2914888
STM2773,iroB,NC_003197.2,2916374,2917496,+,2916074,2916423
STM2774,iroC,NC_003197.2,2917570,2921230,+,2917270,2917619
STM2775,iroD,NC_003197.2,2921334,2922584,+,2921034,2921383
STM2776,iroE,NC_003197.2,2922609,2923551,+,2922309,2922658
STM2777,iroN,NC_003197.2,2923593,2925778,-,2925728,2926077
STM2779,STM2779,NC_003197.2,2926299,2926631,-,2926581,2926930
STM2780,STM2780,NC_003197.2,2926806,2927863,-,2927813,2928162
STM2781,virK,NC_003197.2,2928377,2929306,+,2928077,2928426
STM2782,mig-14,NC_003197.2,2929591,2930495,+,2929291,2929640
STM2783,nxiA,NC_003197.2,2931217,2932237,-,2932187,2932536
STM2784,tctE,NC_003197.2,2932363,2933785,-,2933735,2934084
STM2785,tctD,NC_003197.2,2933765,2934446,-,2934396,2934745
STM2786,STM2786,NC_003197.2,2934587,2935571,+,2934287,2934636
STM2787,STM2787,NC_003197.2,2935577,2936017,+,2935277,2935626
STM2788,STM2788,NC_003197.2,2936022,2937542,+,2935722,2936071
STM2789,STM2789,NC_003197.2,2937829,2938822,+,2937529,2937878
STM2790,ygaF,NC_003197.2,2938834,2940116,+,2938534,2938883
STM2791,gabD,NC_003197.2,2940126,2941586,+,2939826,2940175
STM2792,gabT,NC_003197.2,2941587,2942884,+,2941287,2941636
STM2793,gabP,NC_003197.2,2943003,2944414,+,2942703,2943052
STM2794,ygaE,NC_003197.2,2944444,2945133,+,2944144,2944493
STM2795,ygaU,NC_003197.2,2945155,2945613,-,2945563,2945912
STM2796,yqaE,NC_003197.2,2945704,2945873,-,2945823,2946172
STM2797,STM2797,NC_003197.2,2946045,2946344,+,2945745,2946094
STM2798,ygaP,NC_003197.2,2946343,2946881,+,2946043,2946392
STM2799,stpA,NC_003197.2,2947229,2947770,-,2947720,2948069
STM2800,STM2800,NC_003197.2,2948316,2948778,+,2948016,2948365
STM2801,ygaC,NC_003197.2,2948813,2949174,-,2949124,2949473
STM2802,ygaM,NC_003197.2,2949313,2949651,+,2949013,2949362
STM2803,STM2803,NC_003197.2,2949735,2951074,-,2951024,2951373
STM2804,STM2804,NC_003197.2,2951145,2951589,+,2950845,2951194
