locus_tag,gene_name,chrom,start,end,strand,promoter_start,promoter_end
A628_RS10780,A628_RS10780,NZ_KI635653.1,2041,3216,+,1741,2090
A628_RS10785,A628_RS10785,NZ_KI635653.1,3348,4148,+,3048,3397
A628_RS10790,A628_RS10790,NZ_KI635653.1,4226,4996,+,3926,4275
A628_RS10795,mltD,NZ_KI635653.1,5052,6419,-,6369,6718
A628_RS10800,gloB,NZ_KI635653.1,6491,7246,-,7196,7545
A628_RS10805,A628_RS10805,NZ_KI635653.1,7281,8003,+,6981,7330
A628_RS10810,rnhA,NZ_KI635653.1,8000,8467,-,8417,8766
A628_RS10815,dnaQ,NZ_KI635653.1,8531,9262,+,8231,8580
A628_RS10820,entC,NZ_KI635654.1,77,1252,+,1,126
A628_RS10825,entE,NZ_KI635654.1,1262,2872,+,962,1311
A628_RS10830,A628_RS10830,NZ_KI635654.1,2886,3743,+,2586,2935
A628_RS10835,entA,NZ_KI635654.1,3743,4498,+,3443,3792
A628_RS10840,entH,NZ_KI635654.1,4501,4914,+,4201,4550
A628_RS10845,cstA,NZ_KI635654.1,5096,7201,+,4796,5145
A628_RS10850,A628_RS10850,NZ_KI635654.1,7265,7462,+,6965,7314
A628_RS10855,A628_RS10855,NZ_KI635654.1,7498,8586,-,8536,8885
A628_RS10860,A628_RS10860,NZ_KI635654.1,8713,9873,+,8413,8762
A628_RS10865,A628_RS10865,NZ_KI635654.1,9874,10491,-,10441,10790
A628_RS10870,A628_RS10870,NZ_KI635654.1,10464,11699,-,11649,11998
A628_RS10875,citR,NZ_KI635654.1,11865,12767,-,12717,13066
A628_RS10880,dsbG,NZ_KI635654.1,13084,13830,-,13780,14129
A628_RS10885,ahpC,NZ_KI635654.1,14271,14834,+,13971,14320
A628_RS10890,ahpF,NZ_KI635654.1,15076,16641,+,14776,15125
A628_RS10895,A628_RS10895,NZ_KI635654.1,16974,17534,+,16674,17023
A628_RS10900,A628_RS10900,NZ_KI635654.1,17527,19806,+,17227,17576
A628_RS10905,A628_RS10905,NZ_KI635654.1,19803,20360,+,19503,19852
A628_RS10910,A628_RS10910,NZ_KI635654.1,20360,21127,+,20060,20409
A628_RS10915,uspG,NZ_KI635654.1,21195,21623,-,21573,21922
A628_RS10920,A628_RS10920,NZ_KI635654.1,21846,23084,+,21546,21895
A628_RS10925,rnk,NZ_KI635654.1,23167,23577,-,23527,23876
A628_RS10930,rna,NZ_KI635654.1,23812,24618,-,24568,24917
A628_RS10935,citT,NZ_KI635654.1,24728,26191,-,26141,26490
A628_RS10940,citG,NZ_KI635654.1,26229,27125,-,27075,27424
A628_RS10945,citX,NZ_KI635654.1,27097,27648,-,27598,27947
A628_RS10950,citF,NZ_KI635654.1,27652,29181,-,29131,29480
A628_RS10955,citE,NZ_KI635654.1,29191,30099,-,30049,30398
A628_RS10960,citD,NZ_KI635654.1,30096,30392,-,30342,30691
A628_RS10965,citC,NZ_KI635654.1,30389,31465,-,31415,31764
A628_RS10970,dpiB,NZ_KI635654.1,31850,33511,+,31550,31899
A628_RS10975,dpiA,NZ_KI635654.1,33480,34160,+,33180,33529
A628_RS10980,dcuC,NZ_KI635654.1,34214,35599,-,35549,35898
A628_RS10985,pagP,NZ_KI635654.1,35978,36550,+,35678,36027
A628_RS10990,cspE,NZ_KI635654.1,36738,36947,+,36438,36787
A628_RS10995,crcB,NZ_KI635654.1,37005,37388,-,37338,37687
A628_RS11000,A628_RS11000,NZ_KI635654.1,37479,38267,+,37179,37528
A628_RS11005,tatE,NZ_KI635654.1,38396,38599,+,38096,38445
A628_RS11010,lipA,NZ_KI635654.1,38685,39650,-,39600,39949
A628_RS11015,A628_RS11015,NZ_KI635654.1,39856,40809,-,40759,41108
A628_RS11020,lipB,NZ_KI635654.1,41111,41752,-,41702,42051
A628_RS11025,ybeD,NZ_KI635654.1,41852,42115,-,42065,42414
A628_RS11030,dacA,NZ_KI635654.1,42224,43435,-,43385,43734
A628_RS11035,rlpA,NZ_KI635654.1,43575,44708,-,44658,45007
A628_RS11040,mrdB,NZ_KI635654.1,44719,45831,-,45781,46130
A628_RS11045,mrdA,NZ_KI635654.1,45834,47735,-,47685,48034
A628_RS11050,rlmH,NZ_KI635654.1,47766,48233,-,48183,48532
A628_RS11055,rsfS,NZ_KI635654.1,48237,48554,-,48504,48853
A628_RS11065,A628_RS11065,NZ_KI635654.1,48883,49491,-,49441,49790
A628_RS11070,cobD,NZ_KI635654.1,49588,50682,+,49288,49637
A628_RS11075,nadD,NZ_KI635654.1,50657,51298,-,51248,51597
A628_RS11080,holA,NZ_KI635654.1,51300,52331,-,52281,52630
A628_RS11085,lptE,NZ_KI635654.1,52331,52921,-,52871,53220
A628_RS11090,leuS,NZ_KI635654.1,52936,55518,-,55468,55817
A628_RS11095,A628_RS11095,NZ_KI635654.1,55755,56096,+,55455,55804
A628_RS11100,A628_RS11100,NZ_KI635654.1,56113,57285,+,55813,56162
A628_RS11105,A628_RS11105,NZ_KI635654.1,57335,58288,+,57035,57384
A628_RS11110,A628_RS11110,NZ_KI635654.1,58356,60284,+,58056,58405
A628_RS11115,A628_RS11115,NZ_KI635654.1,60377,60850,+,60077,60426
A628_RS11120,A628_RS11120,NZ_KI635654.1,60889,61884,-,61834,62183
A628_RS11125,A628_RS11125,NZ_KI635654.1,62009,62716,+,61709,62058
A628_RS11130,A628_RS11130,NZ_KI635654.1,62713,64137,+,62413,62762
A628_RS11135,A628_RS11135,NZ_KI635654.1,64149,64853,+,63849,64198
A628_RS11140,A628_RS11140,NZ_KI635654.1,64850,66313,+,64550,64899
A628_RS11145,hscC,NZ_KI635654.1,66335,68014,-,67964,68313
A628_RS11150,A628_RS11150,NZ_KI635654.1,68090,69328,-,69278,69627
A628_RS11155,rihA,NZ_KI635654.1,69360,70295,-,70245,70594
A628_RS11160,gltL,NZ_KI635654.1,70412,71137,-,71087,71436
A628_RS11165,gltK,NZ_KI635654.1,71137,71811,-,71761,72110
A628_RS11170,gltJ,NZ_KI635654.1,71811,72551,-,72501,72850
A628_RS11175,A628_RS11175,NZ_KI635654.1,72711,73619,-,73569,73918
A628_RS11180,lnt,NZ_KI635654.1,73974,75512,-,75462,75811
A628_RS11185,corC,NZ_KI635654.1,75532,76410,-,76360,76558
A628_RS11190,A628_RS11190,NZ_KI635655.1,1,1129,-,1079,1428
A628_RS11195,ygjG,NZ_KI635655.1,1559,2938,+,1259,1608
A628_RS11200,A628_RS11200,NZ_KI635655.1,3109,5127,+,2809,3158
A628_RS11205,rlmG,NZ_KI635655.1,5208,6344,-,6294,6643
A628_RS11210,A628_RS11210,NZ_KI635655.1,6430,6927,+,6130,6479
A628_RS11215,A628_RS11215,NZ_KI635655.1,7079,7771,+,6779,7128
A628_RS11220,A628_RS11220,NZ_KI635655.1,7859,8857,+,7559,7908
A628_RS11225,A628_RS11225,NZ_KI635655.1,9126,10094,+,8826,9175
A628_RS11230,sstT,NZ_KI635655.1,10349,11593,+,10049,10398
A628_RS11235,yqjA,NZ_KI635655.1,12043,12705,+,11743,12092
A628_RS11240,mzrA,NZ_KI635655.1,12709,13092,+,12409,12758
A628_RS11245,A628_RS11245,NZ_KI635655.1,13237,13605,+,12937,13286
A628_RS11250,A628_RS11250,NZ_KI635655.1,13647,13952,+,13347,13696
A628_RS11255,A628_RS11255,NZ_KI635655.1,13955,14353,+,13655,14004
A628_RS11260,A628_RS11260,NZ_KI635655.1,14350,14649,+,14050,14399
A628_RS11265,A628_RS11265,NZ_KI635655.1,14897,15289,+,14597,14946
A628_RS11270,A628_RS11270,NZ_KI635655.1,15357,16343,+,15057,15406
A628_RS11275,A628_RS11275,NZ_KI635655.1,16467,16832,+,16167,16516
A628_RS11280,yhaJ,NZ_KI635655.1,16871,17767,-,17717,18066
A628_RS11285,A628_RS11285,NZ_KI635655.1,17872,18573,+,17572,17921
A628_RS11290,A628_RS11290,NZ_KI635655.1,18597,18761,+,18297,18646
A628_RS11295,A628_RS11295,NZ_KI635655.1,18874,20184,-,20134,20483
A628_RS11300,A628_RS11300,NZ_KI635655.1,20210,21541,-,21491,21840
A628_RS11305,tdcG,NZ_KI635655.1,21856,23220,-,23170,23519
A628_RS11310,pflB,NZ_KI635655.1,23290,25584,-,25534,25883
A628_RS11315,tdcD,NZ_KI635655.1,25618,26826,-,26776,27125
A628_RS11320,tdcC,NZ_KI635655.1,26893,28224,-,28174,28523
A628_RS11325,tdcB,NZ_KI635655.1,28245,29234,-,29184,29533
A628_RS11330,tdcA,NZ_KI635655.1,29332,30270,-,30220,30569
A628_RS11335,argG,NZ_KI635656.1,378,1721,+,78,427
A628_RS11340,A628_RS11340,NZ_KI635656.1,1808,2872,-,2822,3171
A628_RS11345,A628_RS11345,NZ_KI635656.1,3208,3294,-,3244,3593
A628_RS11350,secG,NZ_KI635656.1,3308,3640,-,3590,3939
A628_RS11355,glmM,NZ_KI635656.1,3863,5200,-,5150,5499
A628_RS11360,folP,NZ_KI635656.1,5193,6041,-,5991,6340
A628_RS11365,ftsH,NZ_KI635656.1,6146,8080,-,8030,8379
A628_RS11370,rlmE,NZ_KI635656.1,8184,8810,-,8760,9109
A628_RS11375,yhbY,NZ_KI635656.1,8937,9230,+,8637,8986
A628_RS11380,greA,NZ_KI635656.1,9386,9862,-,9812,10161
A628_RS11390,dacB,NZ_KI635656.1,10110,11543,+,9810,10159
A628_RS11395,cgtA,NZ_KI635656.1,11674,12846,-,12796,13145
A628_RS11400,A628_RS11400,NZ_KI635656.1,12862,13827,-,13777,14126
A628_RS11405,rpmA,NZ_KI635656.1,13957,14214,-,14164,14513
A628_RS11410,rplU,NZ_KI635656.1,14234,14545,-,14495,14844
A628_RS11415,ispB,NZ_KI635656.1,14803,15774,+,14503,14852
A628_RS11420,sfsB,NZ_KI635656.1,16006,16293,+,15706,16055
A628_RS11425,murA,NZ_KI635656.1,16352,17611,-,17561,17910
A628_RS11430,ibaG,NZ_KI635656.1,17665,17919,-,17869,18218
A628_RS11435,mlaB,NZ_KI635656.1,18107,18403,-,18353,18702
A628_RS11440,mlaC,NZ_KI635656.1,18403,19038,-,18988,19337
A628_RS11445,mlaD,NZ_KI635656.1,19057,19608,-,19558,19907
A628_RS11450,mlaE,NZ_KI635656.1,19613,20395,-,20345,20694
A628_RS11455,mlaF,NZ_KI635656.1,20403,21215,-,21165,21514
A628_RS11460,A628_RS11460,NZ_KI635656.1,21428,22405,+,21128,21477
A628_RS11465,kdsD,NZ_KI635656.1,22419,23405,+,22119,22468
A628_RS11470,kdsC,NZ_KI635656.1,23426,23992,+,23126,23475
A628_RS11475,lptC,NZ_KI635656.1,23989,24564,+,23689,24038
A628_RS11480,lptA,NZ_KI635656.1,24533,25087,+,24233,24582
A628_RS11485,lptB,NZ_KI635656.1,25094,25819,+,24794,25143
A628_RS11490,rpoN,NZ_KI635656.1,25867,27300,+,25567,25916
A628_RS11495,hpf,NZ_KI635656.1,27323,27610,+,27023,27372
A628_RS11500,ptsN,NZ_KI635656.1,27728,28219,+,27428,27777
A628_RS11505,rapZ,NZ_KI635656.1,28265,29119,+,27965,28314
A628_RS11510,npr,NZ_KI635656.1,29116,29388,+,28816,29165
A628_RS11515,yrbL,NZ_KI635656.1,29640,30272,+,29340,29689
A628_RS11520,mtgA,NZ_KI635656.1,30347,31075,-,31025,31374
A628_RS11525,elbB,NZ_KI635656.1,31072,31725,-,31675,32024
A628_RS11530,arcB,NZ_KI635656.1,31952,34288,-,34238,34587
A628_RS11535,A628_RS11535,NZ_KI635656.1,34382,35311,-,35261,35610
A628_RS11545,gltB,NZ_KI635656.1,35983,40443,+,35683,36032
A628_RS11550,gltD,NZ_KI635656.1,40453,41871,+,40153,40502
A628_RS11555,A628_RS11555,NZ_KI635656.1,42078,43181,+,41778,42127
A628_RS11560,codB,NZ_KI635656.1,43297,44550,+,42997,43346
A628_RS11565,A628_RS11565,NZ_KI635656.1,44537,45817,+,44237,44586
A628_RS11570,nanQ,NZ_KI635656.1,45901,46368,-,46318,46667
A628_RS11575,nanK,NZ_KI635656.1,46365,47240,-,47190,47539
A628_RS11580,A628_RS11580,NZ_KI635656.1,47237,47926,-,47876,48225
A628_RS11585,nanT,NZ_KI635656.1,47973,49463,-,49413,49762
A628_RS11590,nanA,NZ_KI635656.1,49579,50472,-,50422,50771
A628_RS11595,nanR,NZ_KI635656.1,50607,51398,-,51348,51697
A628_RS11600,sspB,NZ_KI635656.1,51507,52007,-,51957,52306
A628_RS11605,sspA,NZ_KI635656.1,52013,52651,-,52601,52950
A628_RS11610,A628_RS11610,NZ_KI635656.1,52914,53666,-,53616,53965
A628_RS11615,rpsI,NZ_KI635656.1,53866,54258,-,54208,54557
A628_RS11620,rplM,NZ_KI635656.1,54274,54702,-,54652,55001
A628_RS11625,zapE,NZ_KI635656.1,55004,56128,-,56078,56427
A628_RS11630,zapG,NZ_KI635656.1,56321,56719,+,56021,56370
A628_RS11635,degQ,NZ_KI635656.1,56876,58243,+,56576,56925
A628_RS11640,degS,NZ_KI635656.1,58336,59406,+,58036,58385
A628_RS11645,A628_RS11645,NZ_KI635656.1,59440,60171,-,60121,60470
A628_RS26590,A628_RS26590,NZ_KI635656.1,60191,60337,-,60287,60610
A628_RS26595,A628_RS26595,NZ_KI635656.1,60384,60610,-,60560,60610
A628_RS11655,A628_RS11655,NZ_KI635657.1,1,811,+,1,50
A628_RS11660,asnB,NZ_KI635658.1,255,1919,-,1869,2218
A628_RS11665,nagD,NZ_KI635658.1,2209,2961,-,2911,3260
A628_RS11670,nagC,NZ_KI635658.1,3008,4228,-,4178,4527
A628_RS11675,nagA,NZ_KI635658.1,4233,5387,-,5337,5686
A628_RS11680,nagB,NZ_KI635658.1,5447,6247,-,6197,6546
A628_RS11685,nagE,NZ_KI635658.1,6574,8526,+,6274,6623
A628_RS11690,glnS,NZ_KI635658.1,8736,10403,+,8436,8785
A628_RS11695,yqaB,NZ_KI635659.1,211,777,+,1,260
A628_RS11700,A628_RS11700,NZ_KI635659.1,774,1199,+,474,823
A628_RS11705,gshA,NZ_KI635659.1,1276,2832,+,976,1325
A628_RS11710,luxS,NZ_KI635659.1,2982,3497,+,2682,3031
A628_RS11715,A628_RS11715,NZ_KI635659.1,3843,5213,+,3543,3892
A628_RS11720,emrB,NZ_KI635659.1,5262,6800,-,6750,7099
A628_RS11725,emrA,NZ_KI635659.1,6817,7989,-,7939,8288
A628_RS11730,mprA,NZ_KI635659.1,8116,8646,-,8596,8945
A628_RS11735,A628_RS11735,NZ_KI635659.1,9143,10327,-,10277,10626
A628_RS11740,proX,NZ_KI635659.1,10492,11487,-,11437,11786
A628_RS11745,proW,NZ_KI635659.1,11557,12621,-,12571,12920
A628_RS11750,proV,NZ_KI635659.1,12614,13816,-,13766,14115
A628_RS11755,nrdF,NZ_KI635659.1,14171,15130,-,15080,15429
A628_RS11760,nrdE,NZ_KI635659.1,15141,17258,-,17208,17557
A628_RS11765,nrdI,NZ_KI635659.1,17258,17668,-,17618,17967
A628_RS11770,nrdH,NZ_KI635659.1,17665,17910,-,17860,18209
A628_RS11780,A628_RS11780,NZ_KI635659.1,18182,18613,-,18563,18912
A628_RS11785,A628_RS11785,NZ_KI635659.1,18702,20036,+,18402,18751
A628_RS11790,A628_RS11790,NZ_KI635659.1,20120,20446,-,20396,20745
A628_RS11795,A628_RS11795,NZ_KI635659.1,20608,20958,+,20308,20657
A628_RS11800,alaE,NZ_KI635659.1,20993,21442,-,21392,21741
A628_RS11805,stpA,NZ_KI635659.1,22341,22742,+,22041,22390
A628_RS11810,A628_RS11810,NZ_KI635659.1,22832,23011,-,22961,23310
A628_RS11815,A628_RS11815,NZ_KI635659.1,23090,23617,-,23567,23916
A628_RS11820,A628_RS11820,NZ_KI635659.1,23627,23926,-,23876,24225
A628_RS11825,A628_RS11825,NZ_KI635659.1,24109,24267,+,23809,24158
A628_RS11830,lysM,NZ_KI635659.1,24367,24816,+,24067,24416
A628_RS11835,csiR,NZ_KI635659.1,24838,25515,-,25465,25814
A628_RS11840,gabP,NZ_KI635659.1,25557,26957,-,26907,27256
A628_RS11845,gabT,NZ_KI635659.1,27087,28370,-,28320,28669
A628_RS11850,gabD,NZ_KI635659.1,28385,29833,-,29783,30132
A628_RS11855,lhgO,NZ_KI635659.1,29855,31123,-,31073,31422
A628_RS11860,glaH,NZ_KI635659.1,31149,32126,-,32076,32425
A628_RS11865,A628_RS11865,NZ_KI635659.1,32429,33943,-,33893,34242
A628_RS11870,A628_RS11870,NZ_KI635659.1,33954,34388,-,34338,34687
A628_RS11875,A628_RS11875,NZ_KI635659.1,34400,35377,-,35327,35676
A628_RS11885,tctD,NZ_KI635659.1,35532,36206,+,35232,35581
A628_RS11890,A628_RS11890,NZ_KI635659.1,36193,37608,+,35893,36242
A628_RS11895,A628_RS11895,NZ_KI635659.1,37741,38754,+,37441,37790
A628_RS11905,A628_RS11905,NZ_KI635659.1,39476,40372,-,40322,40671
A628_RS11910,A628_RS11910,NZ_KI635659.1,40666,41595,-,41545,41894
A628_RS11915,pipB2,NZ_KI635659.1,42114,43166,+,41814,42163
A628_RS24635,A628_RS24635,NZ_KI635659.1,43341,43673,+,43041,43390
A628_RS11930,A628_RS11930,NZ_KI635659.1,44204,46378,+,43904,44253
A628_RS11935,A628_RS11935,NZ_KI635659.1,46420,47355,-,47305,47654
A628_RS11940,A628_RS11940,NZ_KI635659.1,47387,48631,-,48581,48930
A628_RS11945,iroC,NZ_KI635659.1,48741,52397,-,52347,52696
A628_RS11950,iroB,NZ_KI635659.1,52478,53593,-,53543,53892
A628_RS11955,A628_RS11955,NZ_KI635659.1,54203,55026,-,54976,55325
A628_RS11965,A628_RS11965,NZ_KI635659.1,55486,56247,+,55186,55535
A628_RS23900,ssrA,NZ_KI635659.1,56413,56775,-,56725,57074
A628_RS11970,A628_RS11970,NZ_KI635659.1,56847,58010,-,57960,58309
A628_RS11975,A628_RS11975,NZ_KI635659.1,58018,60198,-,60148,60497
A628_RS11980,A628_RS11980,NZ_KI635659.1,60195,61604,-,61554,61903
A628_RS11990,smpB,NZ_KI635659.1,73757,74239,-,74189,74538
A628_RS11995,A628_RS11995,NZ_KI635659.1,74428,74865,+,74128,74477
A628_RS12000,A628_RS12000,NZ_KI635659.1,74855,75145,+,74555,74904
A628_RS12005,bamE,NZ_KI635659.1,75311,75649,-,75599,75948
A628_RS12010,recN,NZ_KI635659.1,75798,77459,-,77409,77758
A628_RS12015,nadK,NZ_KI635659.1,77545,78423,-,78373,78722
A628_RS12020,grpE,NZ_KI635659.1,78547,79137,+,78247,78596
A628_RS12025,A628_RS12025,NZ_KI635659.1,79172,79777,-,79727,80076
A628_RS12030,A628_RS12030,NZ_KI635659.1,79898,81184,-,81134,81483
A628_RS12035,A628_RS12035,NZ_KI635659.1,81204,81995,-,81945,82294
A628_RS12040,ffh,NZ_KI635659.1,82161,83522,+,81861,82210
A628_RS12045,rpsP,NZ_KI635659.1,83836,84084,+,83536,83885
A628_RS12050,rimM,NZ_KI635659.1,84103,84651,+,83803,84152
A628_RS12055,trmD,NZ_KI635659.1,84696,85463,+,84396,84745
A628_RS12060,rplS,NZ_KI635659.1,85504,85851,+,85204,85553
A628_RS12065,A628_RS12065,NZ_KI635659.1,85996,86214,-,86164,86513
A628_RS12070,A628_RS12070,NZ_KI635659.1,86290,87459,-,87409,87758
A628_RS12075,A628_RS12075,NZ_KI635659.1,87456,87941,-,87891,88240
A628_RS12080,A628_RS12080,NZ_KI635659.1,87956,90400,-,90350,90699
A628_RS12085,A628_RS12085,NZ_KI635659.1,90393,90530,-,90480,90829
A628_RS12090,A628_RS12090,NZ_KI635659.1,90545,90880,-,90830,91179
A628_RS12095,A628_RS12095,NZ_KI635659.1,90943,91461,-,91411,91760
A628_RS12100,A628_RS12100,NZ_KI635659.1,91477,92664,-,92614,92963
A628_RS12105,A628_RS12105,NZ_KI635659.1,92799,93347,-,93297,93646
A628_RS12110,A628_RS12110,NZ_KI635659.1,93360,95474,-,95424,95773
A628_RS12115,A628_RS12115,NZ_KI635659.1,95485,96015,-,95965,96314
A628_RS12120,A628_RS12120,NZ_KI635659.1,96008,96916,-,96866,97215
A628_RS12125,A628_RS12125,NZ_KI635659.1,96923,97270,-,97220,97569
A628_RS12130,A628_RS12130,NZ_KI635659.1,97267,97908,-,97858,98207
A628_RS12135,A628_RS12135,NZ_KI635659.1,97977,98426,-,98376,98725
A628_RS12140,A628_RS12140,NZ_KI635659.1,98419,98886,-,98836,99185
A628_RS12145,lysC,NZ_KI635659.1,98849,99094,-,99044,99393
A628_RS12150,lysB,NZ_KI635659.1,98994,99407,-,99357,99706
A628_RS12155,A628_RS12155,NZ_KI635659.1,99404,99901,-,99851,100200
A628_RS12160,A628_RS12160,NZ_KI635659.1,99888,100184,-,100134,100483
A628_RS12165,A628_RS12165,NZ_KI635659.1,100188,100391,-,100341,100690
A628_RS12170,A628_RS12170,NZ_KI635659.1,100391,100897,-,100847,101196
A628_RS12175,A628_RS12175,NZ_KI635659.1,100991,101740,-,101690,102039
A628_RS12180,A628_RS12180,NZ_KI635659.1,101745,102818,-,102768,103117
A628_RS12185,A628_RS12185,NZ_KI635659.1,102895,103749,-,103699,104048
A628_RS12190,A628_RS12190,NZ_KI635659.1,103915,105687,+,103615,103964
A628_RS12195,A628_RS12195,NZ_KI635659.1,105684,106430,+,105384,105733
A628_RS12200,A628_RS12200,NZ_KI635659.1,106427,107449,+,106127,106476
A628_RS12210,A628_RS12210,NZ_KI635659.1,107973,108164,-,108114,108463
A628_RS12215,A628_RS12215,NZ_KI635659.1,108163,108600,+,107863,108212
A628_RS12220,A628_RS12220,NZ_KI635659.1,108656,109018,-,108968,109317
A628_RS12225,A628_RS12225,NZ_KI635659.1,109015,109401,-,109351,109700
A628_RS12230,A628_RS12230,NZ_KI635659.1,109604,109837,-,109787,110136
A628_RS12235,A628_RS12235,NZ_KI635659.1,109841,110023,-,109973,110322
A628_RS12240,A628_RS12240,NZ_KI635659.1,110141,112366,-,112316,112665
A628_RS12245,A628_RS12245,NZ_KI635659.1,112357,112638,-,112588,112937
A628_RS12250,A628_RS12250,NZ_KI635659.1,112635,112907,-,112857,113206
A628_RS12255,A628_RS12255,NZ_KI635659.1,112904,113302,-,113252,113601
A628_RS12260,A628_RS12260,NZ_KI635659.1,113303,113524,-,113474,113823
A628_RS12265,A628_RS12265,NZ_KI635659.1,113524,113757,-,113707,114056
A628_RS12270,A628_RS12270,NZ_KI635659.1,113822,114160,-,114110,114459
A628_RS12275,A628_RS12275,NZ_KI635659.1,114124,114324,-,114274,114623
A628_RS12280,A628_RS12280,NZ_KI635659.1,114332,114841,-,114791,115140
A628_RS12285,A628_RS12285,NZ_KI635659.1,114874,115245,-,115195,115544
A628_RS12290,A628_RS12290,NZ_KI635659.1,115359,116204,+,115059,115408
A628_RS12295,A628_RS12295,NZ_KI635659.1,116214,116552,+,115914,116263
A628_RS12300,A628_RS12300,NZ_KI635659.1,116577,117626,+,116277,116626
A628_RS12305,dgcN,NZ_KI635659.1,117879,119099,-,119049,119398
A628_RS12310,A628_RS12310,NZ_KI635659.1,119092,119610,-,119560,119909
A628_RS12315,aroF,NZ_KI635659.1,120050,121120,+,119750,120099
A628_RS12320,tyrA,NZ_KI635659.1,121130,122251,+,120830,121179
A628_RS12325,A628_RS12325,NZ_KI635659.1,122309,123217,+,122009,122358
A628_RS12330,pheA,NZ_KI635659.1,123178,124338,-,124288,124637
A628_RS26150,pheL,NZ_KI635659.1,124438,124485,-,124435,124784
A628_RS12335,raiA,NZ_KI635659.1,124589,124927,-,124877,125226
A628_RS12340,bamD,NZ_KI635659.1,125199,125936,-,125886,126235
A628_RS12345,rluD,NZ_KI635659.1,126068,127048,+,125768,126117
A628_RS12350,yfiH,NZ_KI635659.1,127045,127776,+,126745,127094
A628_RS12355,clpB,NZ_KI635659.1,127906,130479,+,127606,127955
A628_RS12360,A628_RS12360,NZ_KI635660.1,1,510,+,1,50
A628_RS26605,ysgD,NZ_KI635661.1,197,253,+,1,246
A628_RS12365,corA,NZ_KI635661.1,409,1359,+,109,458
A628_RS12370,yigF,NZ_KI635661.1,1408,1788,-,1738,2087
A628_RS12375,A628_RS12375,NZ_KI635661.1,1804,2262,-,2212,2561
A628_RS12380,rarD,NZ_KI635661.1,2297,3181,-,3131,3480
A628_RS12385,yigI,NZ_KI635661.1,3225,3692,-,3642,3991
A628_RS12390,pldA,NZ_KI635661.1,3857,4726,+,3557,3906
A628_RS12395,recQ,NZ_KI635661.1,4810,6639,+,4510,4859
A628_RS12400,rhtC,NZ_KI635661.1,6703,7323,+,6403,6752
A628_RS12405,rhtB,NZ_KI635661.1,7363,7983,-,7933,8282
A628_RS12410,pldB,NZ_KI635661.1,8094,9110,+,7794,8143
A628_RS12415,yigL,NZ_KI635661.1,9126,9926,+,8826,9175
A628_RS12420,A628_RS12420,NZ_KI635661.1,10007,10906,+,9707,10056
A628_RS12425,metR,NZ_KI635661.1,10794,11747,-,11697,12046
A628_RS12430,metE,NZ_KI635661.1,11996,14260,+,11696,12045
A628_RS12435,A628_RS12435,NZ_KI635661.1,14595,15938,+,14295,14644
A628_RS12440,A628_RS12440,NZ_KI635661.1,16018,16830,-,16780,17129
A628_RS12445,udp,NZ_KI635661.1,17089,17850,+,16789,17138
A628_RS12450,rmuC,NZ_KI635661.1,17990,19420,+,17690,18039
A628_RS12455,ubiE,NZ_KI635661.1,19516,20271,+,19216,19565
A628_RS12460,ubiJ,NZ_KI635661.1,20281,20886,+,19981,20330
A628_RS12465,ubiB,NZ_KI635661.1,20883,22523,+,20583,20932
A628_RS12470,tatA,NZ_KI635661.1,22729,22983,+,22429,22778
A628_RS12475,tatB,NZ_KI635661.1,22987,23535,+,22687,23036
A628_RS12480,tatC,NZ_KI635661.1,23538,24317,+,23238,23587
A628_RS12485,tatD,NZ_KI635661.1,24359,25141,+,24059,24408
A628_RS12490,rfaH,NZ_KI635661.1,25149,25637,-,25587,25936
A628_RS12495,ubiD,NZ_KI635661.1,25823,27301,+,25523,25872
A628_RS12500,fre,NZ_KI635661.1,27387,28088,+,27087,27436
A628_RS12505,A628_RS12505,NZ_KI635661.1,28342,30165,+,28042,28391
A628_RS12510,fadA,NZ_KI635661.1,30362,31525,-,31475,31824
A628_RS12515,fadB,NZ_KI635661.1,31535,33724,-,33674,34023
A628_RS12520,pepQ,NZ_KI635661.1,33914,35245,+,33614,33963
A628_RS12525,A628_RS12525,NZ_KI635661.1,35245,35859,+,34945,35294
A628_RS12530,trkH,NZ_KI635661.1,35898,37349,+,35598,35947
A628_RS12535,hemG,NZ_KI635661.1,37361,37906,+,37061,37410
A628_RS12540,A628_RS12540,NZ_KI635662.1,1,510,-,460,510
A628_RS12545,sseA,NZ_KI635663.1,55,897,-,847,1196
A628_RS12550,A628_RS12550,NZ_KI635663.1,1106,6046,+,806,1155
A628_RS12555,pbpC,NZ_KI635663.1,6047,8362,+,5747,6096
A628_RS12560,A628_RS12560,NZ_KI635663.1,8518,10896,+,8218,8567
A628_RS12565,A628_RS12565,NZ_KI635663.1,10893,11522,+,10593,10942
A628_RS12570,A628_RS12570,NZ_KI635663.1,11515,12324,+,11215,11564
A628_RS12575,A628_RS12575,NZ_KI635663.1,12324,13187,+,12024,12373
A628_RS12580,ndk,NZ_KI635663.1,13308,13739,+,13008,13357
A628_RS12585,A628_RS12585,NZ_KI635663.1,13945,15111,+,13645,13994
A628_RS12590,rodZ,NZ_KI635663.1,15403,16407,+,15103,15452
A628_RS12595,ispG,NZ_KI635663.1,16434,17552,+,16134,16483
A628_RS12600,hisS,NZ_KI635663.1,17663,18937,+,17363,17712
A628_RS12605,A628_RS12605,NZ_KI635663.1,18951,19571,+,18651,19000
