locus_tag,gene_name,chrom,start,end,strand,promoter_start,promoter_end
ABUJ63_RS12055,hflX,NZ_JBEQJH010000006.1,171961,173241,+,171661,172010
ABUJ63_RS12060,hflK,NZ_JBEQJH010000006.1,173456,174715,+,173156,173505
ABUJ63_RS12065,hflC,NZ_JBEQJH010000006.1,174718,175722,+,174418,174767
ABUJ63_RS12070,ABUJ63_RS12070,NZ_JBEQJH010000006.1,175801,175998,+,175501,175850
ABUJ63_RS12075,purA,NZ_JBEQJH010000006.1,176101,177399,+,175801,176150
ABUJ63_RS12080,nsrR,NZ_JBEQJH010000006.1,177607,178032,+,177307,177656
ABUJ63_RS12085,rnr,NZ_JBEQJH010000006.1,178070,180508,+,177770,178119
ABUJ63_RS12090,rlmB,NZ_JBEQJH010000006.1,180599,181330,+,180299,180648
ABUJ63_RS12095,ABUJ63_RS12095,NZ_JBEQJH010000006.1,181462,181866,+,181162,181511
ABUJ63_RS12100,ABUJ63_RS12100,NZ_JBEQJH010000006.1,181881,182579,+,181581,181930
ABUJ63_RS12110,ABUJ63_RS12110,NZ_JBEQJH010000006.1,182803,183486,+,182503,182852
ABUJ63_RS12115,ABUJ63_RS12115,NZ_JBEQJH010000006.1,183504,183902,+,183204,183553
ABUJ63_RS12120,ABUJ63_RS12120,NZ_JBEQJH010000006.1,183912,184550,+,183612,183961
ABUJ63_RS12125,ABUJ63_RS12125,NZ_JBEQJH010000006.1,184553,185716,+,184253,184602
ABUJ63_RS12130,ABUJ63_RS12130,NZ_JBEQJH010000006.1,185801,187423,+,185501,185850
ABUJ63_RS12135,yjfN,NZ_JBEQJH010000006.1,187468,187743,-,187693,188042
ABUJ63_RS12140,bsmA,NZ_JBEQJH010000006.1,187874,188203,-,188153,188502
ABUJ63_RS12145,yjfP,NZ_JBEQJH010000006.1,188387,189136,+,188087,188436
ABUJ63_RS12150,ulaR,NZ_JBEQJH010000006.1,189133,189888,-,189838,190187
ABUJ63_RS12155,ulaG,NZ_JBEQJH010000006.1,189993,191057,-,191007,191356
ABUJ63_RS12160,ulaA,NZ_JBEQJH010000006.1,191420,192817,+,191120,191469
ABUJ63_RS12165,ulaB,NZ_JBEQJH010000006.1,192833,193138,+,192533,192882
ABUJ63_RS12170,ulaC,NZ_JBEQJH010000006.1,193148,193612,+,192848,193197
ABUJ63_RS12175,ulaD,NZ_JBEQJH010000006.1,193626,194276,+,193326,193675
ABUJ63_RS12180,ulaE,NZ_JBEQJH010000006.1,194286,195140,+,193986,194335
ABUJ63_RS12185,ABUJ63_RS12185,NZ_JBEQJH010000006.1,195140,195826,+,194840,195189
ABUJ63_RS12190,ABUJ63_RS12190,NZ_JBEQJH010000006.1,195914,196471,+,195614,195963
ABUJ63_RS12195,yjfY,NZ_JBEQJH010000006.1,196524,196799,-,196749,197098
ABUJ63_RS12200,rpsF,NZ_JBEQJH010000006.1,197186,197581,+,196886,197235
ABUJ63_RS12205,priB,NZ_JBEQJH010000006.1,197588,197902,+,197288,197637
ABUJ63_RS12210,rpsR,NZ_JBEQJH010000006.1,197907,198134,+,197607,197956
ABUJ63_RS12215,rplI,NZ_JBEQJH010000006.1,198176,198625,+,197876,198225
ABUJ63_RS12220,ABUJ63_RS12220,NZ_JBEQJH010000006.1,198773,199699,+,198473,198822
ABUJ63_RS12225,ABUJ63_RS12225,NZ_JBEQJH010000006.1,199749,200384,-,200334,200683
ABUJ63_RS12230,fklB,NZ_JBEQJH010000006.1,200604,201224,+,200304,200653
ABUJ63_RS12235,cycA,NZ_JBEQJH010000006.1,201520,202929,+,201220,201569
ABUJ63_RS12240,ytfE,NZ_JBEQJH010000006.1,203041,203703,-,203653,204002
ABUJ63_RS12245,ABUJ63_RS12245,NZ_JBEQJH010000006.1,203806,204771,-,204721,205070
ABUJ63_RS12250,ABUJ63_RS12250,NZ_JBEQJH010000006.1,204852,205700,-,205650,205999
ABUJ63_RS12255,ABUJ63_RS12255,NZ_JBEQJH010000006.1,205788,206174,+,205488,205837
ABUJ63_RS12260,ABUJ63_RS12260,NZ_JBEQJH010000006.1,206232,208175,-,208125,208474
ABUJ63_RS12265,cysQ,NZ_JBEQJH010000006.1,208443,209183,+,208143,208492
ABUJ63_RS12270,ABUJ63_RS12270,NZ_JBEQJH010000006.1,209173,209730,-,209680,210029
ABUJ63_RS12275,ABUJ63_RS12275,NZ_JBEQJH010000006.1,210057,210263,+,209757,210106
ABUJ63_RS12280,ABUJ63_RS12280,NZ_JBEQJH010000006.1,210347,211690,-,211640,211989
ABUJ63_RS12285,msrA,NZ_JBEQJH010000006.1,211873,212511,-,212461,212810
ABUJ63_RS12290,tamA,NZ_JBEQJH010000006.1,212724,214457,+,212424,212773
ABUJ63_RS12295,tamB,NZ_JBEQJH010000006.1,214454,218233,+,214154,214503
ABUJ63_RS12300,ABUJ63_RS12300,NZ_JBEQJH010000006.1,218236,218580,+,217936,218285
ABUJ63_RS12305,ABUJ63_RS12305,NZ_JBEQJH010000006.1,218635,219843,-,219793,220142
ABUJ63_RS12310,ABUJ63_RS12310,NZ_JBEQJH010000006.1,219840,221003,-,220953,221302
ABUJ63_RS12315,ppa,NZ_JBEQJH010000006.1,221413,221943,-,221893,222242
ABUJ63_RS12320,fbp,NZ_JBEQJH010000006.1,222170,223168,-,223118,223467
ABUJ63_RS12325,mpl,NZ_JBEQJH010000006.1,223343,224722,+,223043,223392
ABUJ63_RS12330,iolR,NZ_JBEQJH010000006.1,225213,226046,+,224913,225262
ABUJ63_RS12335,iolT1,NZ_JBEQJH010000006.1,226096,227529,-,227479,227828
ABUJ63_RS12340,ABUJ63_RS12340,NZ_JBEQJH010000006.1,227757,227951,-,227901,228250
ABUJ63_RS12345,iolT2,NZ_JBEQJH010000006.1,227988,229424,+,227688,228037
ABUJ63_RS12350,iolB,NZ_JBEQJH010000006.1,229764,230573,-,230523,230872
ABUJ63_RS12355,iolA,NZ_JBEQJH010000006.1,230598,232103,-,232053,232402
ABUJ63_RS12360,ABUJ63_RS12360,NZ_JBEQJH010000006.1,232119,232421,-,232371,232720
ABUJ63_RS12365,reiD,NZ_JBEQJH010000006.1,232544,233368,+,232244,232593
ABUJ63_RS12370,iolE,NZ_JBEQJH010000006.1,233628,234548,+,233328,233677
ABUJ63_RS12375,iolG1,NZ_JBEQJH010000006.1,234567,235577,+,234267,234616
ABUJ63_RS12380,srfJ,NZ_JBEQJH010000006.1,235675,237018,+,235375,235724
ABUJ63_RS12385,iolI1,NZ_JBEQJH010000006.1,237019,237852,+,236719,237068
ABUJ63_RS12390,ABUJ63_RS12390,NZ_JBEQJH010000006.1,237849,239015,-,238965,239314
ABUJ63_RS12395,ABUJ63_RS12395,NZ_JBEQJH010000006.1,239076,241013,-,240963,241312
ABUJ63_RS12400,iolD,NZ_JBEQJH010000006.1,241430,243370,+,241130,241479
ABUJ63_RS12405,iolG2,NZ_JBEQJH010000006.1,243551,244573,+,243251,243600
ABUJ63_RS12410,ABUJ63_RS12410,NZ_JBEQJH010000006.1,244646,245872,+,244346,244695
ABUJ63_RS12415,iolI2,NZ_JBEQJH010000006.1,246033,246848,+,245733,246082
ABUJ63_RS12420,iolH,NZ_JBEQJH010000006.1,246901,247785,+,246601,246950
ABUJ63_RS12425,yjgA,NZ_JBEQJH010000006.1,247841,248392,-,248342,248691
ABUJ63_RS12430,pmbA,NZ_JBEQJH010000006.1,248488,249840,+,248188,248537
ABUJ63_RS12435,cybC,NZ_JBEQJH010000006.1,249939,250325,+,249639,249988
ABUJ63_RS12440,ABUJ63_RS12440,NZ_JBEQJH010000006.1,250613,250951,+,250313,250662
ABUJ63_RS12445,ABUJ63_RS12445,NZ_JBEQJH010000006.1,250962,251324,+,250662,251011
ABUJ63_RS12450,ABUJ63_RS12450,NZ_JBEQJH010000006.1,251324,251626,+,251024,251373
ABUJ63_RS12455,ABUJ63_RS12455,NZ_JBEQJH010000006.1,251649,252425,+,251349,251698
ABUJ63_RS12460,ABUJ63_RS12460,NZ_JBEQJH010000006.1,252437,253081,+,252137,252486
ABUJ63_RS12465,ABUJ63_RS12465,NZ_JBEQJH010000006.1,253140,254273,+,252840,253189
ABUJ63_RS12470,ABUJ63_RS12470,NZ_JBEQJH010000006.1,254257,255375,+,253957,254306
ABUJ63_RS12475,dagF,NZ_JBEQJH010000006.1,255372,256112,+,255072,255421
ABUJ63_RS12480,ABUJ63_RS12480,NZ_JBEQJH010000006.1,256129,258042,+,255829,256178
ABUJ63_RS12485,ABUJ63_RS12485,NZ_JBEQJH010000006.1,258120,258362,+,257820,258169
ABUJ63_RS12490,ABUJ63_RS12490,NZ_JBEQJH010000006.1,258352,258636,+,258052,258401
ABUJ63_RS12495,nrdG,NZ_JBEQJH010000006.1,258640,259104,-,259054,259403
ABUJ63_RS12500,nrdD,NZ_JBEQJH010000006.1,259225,261363,-,261313,261662
ABUJ63_RS12505,treC,NZ_JBEQJH010000006.1,261772,263424,-,263374,263723
ABUJ63_RS12510,treB,NZ_JBEQJH010000006.1,263474,264892,-,264842,265191
ABUJ63_RS12515,treR,NZ_JBEQJH010000006.1,265030,265977,-,265927,266276
ABUJ63_RS12520,mgtL,NZ_JBEQJH010000006.1,266167,266220,+,265867,266216
ABUJ63_RS12525,mgtA,NZ_JBEQJH010000006.1,266361,269069,+,266061,266410
ABUJ63_RS12530,ridA,NZ_JBEQJH010000006.1,269158,269544,-,269494,269843
ABUJ63_RS12535,pyrI,NZ_JBEQJH010000006.1,269621,270082,-,270032,270381
ABUJ63_RS12540,pyrB,NZ_JBEQJH010000006.1,270095,271030,-,270980,271329
ABUJ63_RS12545,pyrL,NZ_JBEQJH010000006.1,271066,271167,-,271117,271466
ABUJ63_RS12555,ABUJ63_RS12555,NZ_JBEQJH010000006.1,271258,271746,-,271696,272045
ABUJ63_RS12560,ABUJ63_RS12560,NZ_JBEQJH010000006.1,271933,273336,-,273286,273635
ABUJ63_RS12565,argF,NZ_JBEQJH010000006.1,273392,274396,-,274346,274695
ABUJ63_RS12570,arcC,NZ_JBEQJH010000006.1,274508,275440,-,275390,275739
ABUJ63_RS12575,arcA,NZ_JBEQJH010000006.1,275451,276671,-,276621,276970
ABUJ63_RS12580,ABUJ63_RS12580,NZ_JBEQJH010000006.1,277347,277799,+,277047,277396
ABUJ63_RS12585,argF,NZ_JBEQJH010000006.1,277873,278877,-,278827,279176
ABUJ63_RS23880,argL,NZ_JBEQJH010000006.1,278847,279026,-,278976,279325
ABUJ63_RS12590,rraB,NZ_JBEQJH010000006.1,279043,279459,+,278743,279092
ABUJ63_RS12595,miaE,NZ_JBEQJH010000006.1,279471,280283,+,279171,279520
ABUJ63_RS12600,ABUJ63_RS12600,NZ_JBEQJH010000006.1,280528,281016,-,280966,281315
ABUJ63_RS12605,ABUJ63_RS12605,NZ_JBEQJH010000006.1,281123,281626,-,281576,281925
ABUJ63_RS12610,ABUJ63_RS12610,NZ_JBEQJH010000006.1,281821,283008,+,281521,281870
ABUJ63_RS12615,ABUJ63_RS12615,NZ_JBEQJH010000006.1,283150,286005,-,285955,286304
ABUJ63_RS12620,holC,NZ_JBEQJH010000006.1,286005,286448,-,286398,286747
ABUJ63_RS12625,pepA,NZ_JBEQJH010000006.1,286585,288096,-,288046,288395
ABUJ63_RS12630,ABUJ63_RS12630,NZ_JBEQJH010000006.1,288377,288427,+,288077,288426
ABUJ63_RS12635,lptF,NZ_JBEQJH010000006.1,288491,289591,+,288191,288540
ABUJ63_RS12640,lptG,NZ_JBEQJH010000006.1,289591,290673,+,289291,289640
ABUJ63_RS12645,idnR,NZ_JBEQJH010000006.1,290890,291888,-,291838,292187
ABUJ63_RS12650,idnT,NZ_JBEQJH010000006.1,291952,293271,-,293221,293570
ABUJ63_RS12655,idnO,NZ_JBEQJH010000006.1,293333,294097,-,294047,294396
ABUJ63_RS12660,idnD,NZ_JBEQJH010000006.1,294122,295153,-,295103,295452
ABUJ63_RS12665,idnK,NZ_JBEQJH010000006.1,295370,295900,+,295070,295419
ABUJ63_RS12670,ahr,NZ_JBEQJH010000006.1,295928,296947,-,296897,297246
ABUJ63_RS12675,ABUJ63_RS12675,NZ_JBEQJH010000006.1,297170,297254,+,296870,297219
ABUJ63_RS12685,ABUJ63_RS12685,NZ_JBEQJH010000006.1,298137,301652,+,297837,298186
ABUJ63_RS12690,ABUJ63_RS12690,NZ_JBEQJH010000006.1,301749,302738,+,301449,301798
ABUJ63_RS12695,ABUJ63_RS12695,NZ_JBEQJH010000006.1,302799,304148,-,304098,304447
ABUJ63_RS12700,brxL,NZ_JBEQJH010000006.1,304271,306340,-,306290,306639
ABUJ63_RS12705,pglZ,NZ_JBEQJH010000006.1,306351,308948,-,308898,309247
ABUJ63_RS12710,ABUJ63_RS12710,NZ_JBEQJH010000006.1,308948,309517,-,309467,309816
ABUJ63_RS12715,ABUJ63_RS12715,NZ_JBEQJH010000006.1,309511,310632,-,310582,310931
ABUJ63_RS12720,pglX,NZ_JBEQJH010000006.1,310632,314246,-,314196,314545
ABUJ63_RS12725,brxC,NZ_JBEQJH010000006.1,314296,317910,-,317860,318209
ABUJ63_RS12730,ABUJ63_RS12730,NZ_JBEQJH010000006.1,317923,318525,-,318475,318824
ABUJ63_RS12735,ABUJ63_RS12735,NZ_JBEQJH010000006.1,318522,319139,-,319089,319438
ABUJ63_RS12740,ABUJ63_RS12740,NZ_JBEQJH010000006.1,320664,321134,-,321084,321433
ABUJ63_RS12750,ABUJ63_RS12750,NZ_JBEQJH010000006.1,322136,323728,+,321836,322185
ABUJ63_RS12755,ABUJ63_RS12755,NZ_JBEQJH010000006.1,324243,324524,+,323943,324292
ABUJ63_RS12760,ABUJ63_RS12760,NZ_JBEQJH010000006.1,324625,325632,+,324325,324674
ABUJ63_RS12765,ABUJ63_RS12765,NZ_JBEQJH010000006.1,326665,327558,-,327508,327857
ABUJ63_RS12770,ABUJ63_RS12770,NZ_JBEQJH010000006.1,327734,329200,+,327434,327783
ABUJ63_RS12775,ABUJ63_RS12775,NZ_JBEQJH010000006.1,329203,330099,+,328903,329252
ABUJ63_RS12780,ABUJ63_RS12780,NZ_JBEQJH010000006.1,330102,334538,+,329802,330151
ABUJ63_RS12785,ABUJ63_RS12785,NZ_JBEQJH010000006.1,334563,335606,+,334263,334612
ABUJ63_RS12795,tdk,NZ_JBEQJH010000007.1,574,1191,-,1141,1490
ABUJ63_RS12800,hns,NZ_JBEQJH010000007.1,1854,2267,+,1554,1903
ABUJ63_RS12805,galU,NZ_JBEQJH010000007.1,2399,3307,-,3257,3606
ABUJ63_RS12810,rssB,NZ_JBEQJH010000007.1,3510,4523,-,4473,4822
ABUJ63_RS12815,rssA,NZ_JBEQJH010000007.1,4614,5519,-,5469,5818
ABUJ63_RS12820,ABUJ63_RS12820,NZ_JBEQJH010000007.1,5630,6088,+,5330,5679
ABUJ63_RS12825,purU,NZ_JBEQJH010000007.1,6139,6981,+,5839,6188
ABUJ63_RS12830,ABUJ63_RS12830,NZ_JBEQJH010000007.1,7152,7293,+,6852,7201
ABUJ63_RS12835,ABUJ63_RS12835,NZ_JBEQJH010000007.1,7322,7406,+,7022,7371
ABUJ63_RS12840,ABUJ63_RS12840,NZ_JBEQJH010000007.1,7441,7525,+,7141,7490
ABUJ63_RS12845,ABUJ63_RS12845,NZ_JBEQJH010000007.1,7570,7700,+,7270,7619
ABUJ63_RS12850,ABUJ63_RS12850,NZ_JBEQJH010000007.1,7744,7874,+,7444,7793
ABUJ63_RS12855,ABUJ63_RS12855,NZ_JBEQJH010000007.1,7977,9506,-,9456,9805
ABUJ63_RS12860,narI,NZ_JBEQJH010000007.1,9748,10425,-,10375,10724
ABUJ63_RS12865,narJ,NZ_JBEQJH010000007.1,10425,11135,-,11085,11434
ABUJ63_RS12870,narH,NZ_JBEQJH010000007.1,11132,12667,-,12617,12966
ABUJ63_RS12875,ABUJ63_RS12875,NZ_JBEQJH010000007.1,12664,16407,-,16357,16706
ABUJ63_RS12880,narK,NZ_JBEQJH010000007.1,16795,18192,-,18142,18491
ABUJ63_RS12885,narX,NZ_JBEQJH010000007.1,18533,20329,+,18233,18582
ABUJ63_RS12890,narL,NZ_JBEQJH010000007.1,20322,20972,+,20022,20371
ABUJ63_RS12895,ABUJ63_RS12895,NZ_JBEQJH010000007.1,20973,22397,-,22347,22696
ABUJ63_RS12900,ABUJ63_RS12900,NZ_JBEQJH010000007.1,22574,22927,+,22274,22623
ABUJ63_RS12905,chaB,NZ_JBEQJH010000007.1,23007,23237,-,23187,23536
ABUJ63_RS12910,chaA,NZ_JBEQJH010000007.1,23504,24604,+,23204,23553
ABUJ63_RS12915,kdsA,NZ_JBEQJH010000007.1,24658,25512,-,25462,25811
ABUJ63_RS12920,sirB1,NZ_JBEQJH010000007.1,25550,26359,-,26309,26658
ABUJ63_RS12925,sirB2,NZ_JBEQJH010000007.1,26363,26752,-,26702,27051
ABUJ63_RS12930,prmC,NZ_JBEQJH010000007.1,26749,27582,-,27532,27881
ABUJ63_RS12935,prfA,NZ_JBEQJH010000007.1,27582,28664,-,28614,28963
ABUJ63_RS12940,hemA,NZ_JBEQJH010000007.1,28705,29961,-,29911,30260
ABUJ63_RS12945,lolB,NZ_JBEQJH010000007.1,30275,30898,+,29975,30324
ABUJ63_RS12950,ispE,NZ_JBEQJH010000007.1,30895,31746,+,30595,30944
ABUJ63_RS12955,prs,NZ_JBEQJH010000007.1,32012,32959,+,31712,32061
ABUJ63_RS12960,dauA,NZ_JBEQJH010000007.1,33084,34769,+,32784,33133
ABUJ63_RS12965,ychH,NZ_JBEQJH010000007.1,34814,35092,-,35042,35391
ABUJ63_RS12970,pth,NZ_JBEQJH010000007.1,35368,35952,+,35068,35417
ABUJ63_RS12975,ychF,NZ_JBEQJH010000007.1,36069,37160,+,35769,36118
ABUJ63_RS12980,ABUJ63_RS12980,NZ_JBEQJH010000007.1,37919,38539,+,37619,37968
ABUJ63_RS12985,ABUJ63_RS12985,NZ_JBEQJH010000007.1,38578,39033,+,38278,38627
ABUJ63_RS12990,ABUJ63_RS12990,NZ_JBEQJH010000007.1,39517,40791,-,40741,41090
ABUJ63_RS12995,hyaA,NZ_JBEQJH010000007.1,41286,42404,+,40986,41335
ABUJ63_RS13000,hyaB,NZ_JBEQJH010000007.1,42401,44194,+,42101,42450
ABUJ63_RS13005,hyaC,NZ_JBEQJH010000007.1,44213,44944,+,43913,44262
ABUJ63_RS13010,hyaD,NZ_JBEQJH010000007.1,44941,45537,+,44641,44990
ABUJ63_RS13015,hyaE,NZ_JBEQJH010000007.1,45527,45931,+,45227,45576
ABUJ63_RS13020,ABUJ63_RS13020,NZ_JBEQJH010000007.1,45928,46776,+,45628,45977
ABUJ63_RS13025,appC,NZ_JBEQJH010000007.1,46851,48395,+,46551,46900
ABUJ63_RS13030,appB,NZ_JBEQJH010000007.1,48407,49543,+,48107,48456
ABUJ63_RS13035,cbdX,NZ_JBEQJH010000007.1,49556,49645,+,49256,49605
ABUJ63_RS13040,ABUJ63_RS13040,NZ_JBEQJH010000007.1,50040,51314,+,49740,50089
ABUJ63_RS13045,ABUJ63_RS13045,NZ_JBEQJH010000007.1,51528,53240,+,51228,51577
ABUJ63_RS13050,ABUJ63_RS13050,NZ_JBEQJH010000007.1,53303,53557,-,53507,53856
ABUJ63_RS13055,ycgR,NZ_JBEQJH010000007.1,53726,54460,+,53426,53775
ABUJ63_RS13060,emtA,NZ_JBEQJH010000007.1,54474,55085,-,55035,55384
ABUJ63_RS13065,ldcA,NZ_JBEQJH010000007.1,55257,56171,+,54957,55306
ABUJ63_RS13070,ABUJ63_RS13070,NZ_JBEQJH010000007.1,56268,58001,+,55968,56317
ABUJ63_RS13075,dadX,NZ_JBEQJH010000007.1,58062,59132,-,59082,59431
ABUJ63_RS13080,ABUJ63_RS13080,NZ_JBEQJH010000007.1,59146,60444,-,60394,60743
ABUJ63_RS13085,ABUJ63_RS13085,NZ_JBEQJH010000007.1,60767,62299,+,60467,60816
ABUJ63_RS13090,fadR,NZ_JBEQJH010000007.1,62346,63065,-,63015,63364
ABUJ63_RS13095,nhaB,NZ_JBEQJH010000007.1,63285,64829,+,62985,63334
ABUJ63_RS13100,dsbB,NZ_JBEQJH010000007.1,64971,65501,+,64671,65020
ABUJ63_RS13105,ABUJ63_RS13105,NZ_JBEQJH010000007.1,65610,65951,+,65310,65659
ABUJ63_RS13110,ABUJ63_RS13110,NZ_JBEQJH010000007.1,66023,66196,-,66146,66495
ABUJ63_RS13115,ABUJ63_RS13115,NZ_JBEQJH010000007.1,66388,66525,-,66475,66824
ABUJ63_RS13120,ABUJ63_RS13120,NZ_JBEQJH010000007.1,66877,67323,-,67273,67622
ABUJ63_RS13125,ABUJ63_RS13125,NZ_JBEQJH010000007.1,67416,68075,-,68025,68374
ABUJ63_RS13130,ABUJ63_RS13130,NZ_JBEQJH010000007.1,68125,68418,-,68368,68717
ABUJ63_RS13135,minC,NZ_JBEQJH010000007.1,68544,69251,+,68244,68593
ABUJ63_RS13140,minD,NZ_JBEQJH010000007.1,69275,70087,+,68975,69324
ABUJ63_RS13145,minE,NZ_JBEQJH010000007.1,70091,70357,+,69791,70140
ABUJ63_RS13150,rnd,NZ_JBEQJH010000007.1,70479,71606,-,71556,71905
ABUJ63_RS13155,fadD,NZ_JBEQJH010000007.1,71679,73364,-,73314,73663
ABUJ63_RS13160,ABUJ63_RS13160,NZ_JBEQJH010000007.1,73569,74150,-,74100,74449
ABUJ63_RS13165,tsaB,NZ_JBEQJH010000007.1,74223,74918,-,74868,75217
ABUJ63_RS13170,ABUJ63_RS13170,NZ_JBEQJH010000007.1,74976,76886,-,76836,77185
ABUJ63_RS13175,ABUJ63_RS13175,NZ_JBEQJH010000007.1,77018,77362,+,76718,77067
ABUJ63_RS13180,ABUJ63_RS13180,NZ_JBEQJH010000007.1,77368,77547,-,77497,77846
ABUJ63_RS13185,pabB,NZ_JBEQJH010000007.1,77628,78992,+,77328,77677
ABUJ63_RS13190,ABUJ63_RS13190,NZ_JBEQJH010000007.1,78996,79574,+,78696,79045
ABUJ63_RS13195,sdaA,NZ_JBEQJH010000007.1,79838,81202,+,79538,79887
ABUJ63_RS13200,ABUJ63_RS13200,NZ_JBEQJH010000007.1,81340,82941,+,81040,81389
ABUJ63_RS13205,yoaE,NZ_JBEQJH010000007.1,82963,84522,-,84472,84821
ABUJ63_RS23885,ABUJ63_RS23885,NZ_JBEQJH010000007.1,84510,84842,-,84792,85141
ABUJ63_RS13210,manX,NZ_JBEQJH010000007.1,84995,85963,+,84695,85044
ABUJ63_RS13215,manY,NZ_JBEQJH010000007.1,86016,86816,+,85716,86065
ABUJ63_RS13220,ABUJ63_RS13220,NZ_JBEQJH010000007.1,86829,87680,+,86529,86878
ABUJ63_RS13225,ABUJ63_RS13225,NZ_JBEQJH010000007.1,87738,88196,+,87438,87787
ABUJ63_RS13230,mntP,NZ_JBEQJH010000007.1,88606,89172,+,88306,88655
ABUJ63_RS13235,rlmA,NZ_JBEQJH010000007.1,89169,89978,-,89928,90277
ABUJ63_RS13240,ftsI,NZ_JBEQJH010000007.1,90044,91789,-,91739,92088
ABUJ63_RS13245,cspE,NZ_JBEQJH010000007.1,92009,92218,-,92168,92517
ABUJ63_RS13250,ABUJ63_RS13250,NZ_JBEQJH010000007.1,92205,92375,-,92325,92674
ABUJ63_RS13255,ABUJ63_RS13255,NZ_JBEQJH010000007.1,93024,93311,-,93261,93610
ABUJ63_RS13260,mgrB,NZ_JBEQJH010000007.1,93382,93525,-,93475,93824
ABUJ63_RS13265,yobH,NZ_JBEQJH010000007.1,93683,93922,+,93383,93732
ABUJ63_RS13270,kdgR,NZ_JBEQJH010000007.1,94134,94925,-,94875,95224
ABUJ63_RS13275,ABUJ63_RS13275,NZ_JBEQJH010000007.1,95101,96474,+,94801,95150
ABUJ63_RS13280,htpX,NZ_JBEQJH010000007.1,96522,97403,-,97353,97702
ABUJ63_RS13285,prc,NZ_JBEQJH010000007.1,97598,99646,-,99596,99945
ABUJ63_RS13290,proQ,NZ_JBEQJH010000007.1,99666,100352,-,100302,100651
ABUJ63_RS13295,ABUJ63_RS13295,NZ_JBEQJH010000007.1,100450,100947,-,100897,101246
ABUJ63_RS13300,yebS,NZ_JBEQJH010000007.1,101076,102359,+,100776,101125
ABUJ63_RS13305,ABUJ63_RS13305,NZ_JBEQJH010000007.1,102328,104961,+,102028,102377
ABUJ63_RS13310,rsmF,NZ_JBEQJH010000007.1,105039,106478,+,104739,105088
ABUJ63_RS13315,ABUJ63_RS13315,NZ_JBEQJH010000007.1,106595,106831,+,106295,106644
ABUJ63_RS13320,ABUJ63_RS13320,NZ_JBEQJH010000007.1,106942,107133,+,106642,106991
ABUJ63_RS13325,pphA,NZ_JBEQJH010000007.1,107152,107802,-,107752,108101
ABUJ63_RS13330,ABUJ63_RS13330,NZ_JBEQJH010000007.1,107820,108035,-,107985,108334
ABUJ63_RS13335,ABUJ63_RS13335,NZ_JBEQJH010000007.1,108026,108190,-,108140,108489
ABUJ63_RS13340,sopE2,NZ_JBEQJH010000007.1,108475,109197,-,109147,109496
ABUJ63_RS13345,ABUJ63_RS13345,NZ_JBEQJH010000007.1,109880,110275,+,109580,109929
ABUJ63_RS13350,ABUJ63_RS13350,NZ_JBEQJH010000007.1,110604,111080,+,110304,110653
ABUJ63_RS13355,ABUJ63_RS13355,NZ_JBEQJH010000007.1,111201,111368,+,110901,111250
ABUJ63_RS13360,ABUJ63_RS13360,NZ_JBEQJH010000007.1,111515,112408,-,112358,112707
ABUJ63_RS13365,ABUJ63_RS13365,NZ_JBEQJH010000007.1,112780,113076,-,113026,113375
ABUJ63_RS13370,ABUJ63_RS13370,NZ_JBEQJH010000007.1,113255,113566,+,112955,113304
ABUJ63_RS13375,ABUJ63_RS13375,NZ_JBEQJH010000007.1,113563,113982,+,113263,113612
ABUJ63_RS13380,ABUJ63_RS13380,NZ_JBEQJH010000007.1,114417,114887,+,114117,114466
ABUJ63_RS13385,ABUJ63_RS13385,NZ_JBEQJH010000007.1,115123,115542,-,115492,115841
ABUJ63_RS13390,ABUJ63_RS13390,NZ_JBEQJH010000007.1,115912,116181,+,115612,115961
ABUJ63_RS13395,ABUJ63_RS13395,NZ_JBEQJH010000007.1,116347,116487,+,116047,116396
ABUJ63_RS13410,sspH2,NZ_JBEQJH010000007.1,117316,119676,-,119626,119975
ABUJ63_RS13420,ABUJ63_RS13420,NZ_JBEQJH010000007.1,120674,121027,-,120977,121326
ABUJ63_RS13425,copD,NZ_JBEQJH010000007.1,121044,121919,-,121869,122218
ABUJ63_RS13430,yobA,NZ_JBEQJH010000007.1,121920,122294,-,122244,122593
ABUJ63_RS13435,ABUJ63_RS13435,NZ_JBEQJH010000007.1,122432,122662,+,122132,122481
ABUJ63_RS13440,ABUJ63_RS13440,NZ_JBEQJH010000007.1,122770,123426,+,122470,122819
ABUJ63_RS13445,exoX,NZ_JBEQJH010000007.1,123450,124148,+,123150,123499
ABUJ63_RS13450,ptrB,NZ_JBEQJH010000007.1,124183,126234,-,126184,126533
ABUJ63_RS13455,ABUJ63_RS13455,NZ_JBEQJH010000007.1,126448,127107,-,127057,127406
ABUJ63_RS13460,yebF,NZ_JBEQJH010000007.1,127201,127554,-,127504,127853
ABUJ63_RS13465,yebG,NZ_JBEQJH010000007.1,127622,127912,-,127862,128211
ABUJ63_RS13470,purT,NZ_JBEQJH010000007.1,128043,129221,+,127743,128092
ABUJ63_RS13475,kdgA,NZ_JBEQJH010000007.1,129321,129962,-,129912,130261
ABUJ63_RS13480,edd,NZ_JBEQJH010000007.1,130000,131811,-,131761,132110
ABUJ63_RS13485,zwf,NZ_JBEQJH010000007.1,132046,133521,-,133471,133820
